score genuine_cdf impostor_cdf
6.3475611241 0.1040816327 0.7056818182
6.3539600971 0.1040816327 0.7068181818
6.3550878881 0.1040816327 0.7079545455
6.3642093948 0.1040816327 0.7090909091
6.3675611618 0.1040816327 0.7102272727
6.4585156309 0.1061224490 0.7102272727
6.4649430460 0.1061224490 0.7113636364
6.4955654528 0.1061224490 0.7125000000
6.5000976798 0.1081632653 0.7125000000
6.5228025780 0.1102040816 0.7125000000
6.5232756963 0.1102040816 0.7136363636
6.5947308984 0.1102040816 0.7147727273
6.6039824633 0.1102040816 0.7159090909
6.6487528610 0.1122448980 0.7159090909
6.6580685541 0.1122448980 0.7170454545
6.6778833981 0.1122448980 0.7181818182
6.7514326061 0.1142857143 0.7181818182
6.7583980129 0.1142857143 0.7193181818
6.7593955543 0.1142857143 0.7204545455
6.7726133754 0.1163265306 0.7204545455
6.7806771054 0.1163265306 0.7215909091
6.8075222635 0.1163265306 0.7227272727
6.8343579543 0.1163265306 0.7238636364
6.8384555047 0.1163265306 0.7250000000
6.8497913277 0.1163265306 0.7261363636
6.8562801945 0.1163265306 0.7272727273
6.8578626054 0.1163265306 0.7284090909
6.8611606228 0.1183673469 0.7284090909
6.8663746815 0.1183673469 0.7295454545
6.8769367004 0.1204081633 0.7295454545
6.8788002034 0.1224489796 0.7295454545
6.8891375322 0.1224489796 0.7306818182
6.8904621353 0.1244897959 0.7306818182
6.8912107949 0.1244897959 0.7318181818
6.9492536969 0.1244897959 0.7329545455
7.0516966752 0.1244897959 0.7340909091
7.0623971637 0.1265306122 0.7340909091
7.0948853766 0.1285714286 0.7340909091
7.1067217436 0.1285714286 0.7352272727
7.1372698035 0.1306122449 0.7352272727
7.1431920074 0.1306122449 0.7363636364
7.1556700715 0.1306122449 0.7375000000
7.1591478609 0.1306122449 0.7386363636
7.1719262824 0.1306122449 0.7397727273
7.2005391911 0.1306122449 0.7409090909
7.2119880005 0.1306122449 0.7420454545
7.2473288567 0.1306122449 0.7431818182
7.2814259009 0.1326530612 0.7431818182
7.2934582982 0.1346938776 0.7431818182
7.3403703985 0.1346938776 0.7443181818
7.3586071578 0.1346938776 0.7454545455
7.3636190601 0.1346938776 0.7465909091
7.3652346890 0.1346938776 0.7477272727
7.3745653038 0.1346938776 0.7488636364
7.3766213140 0.1367346939 0.7488636364
7.3869872242 0.1367346939 0.7500000000
7.3899521276 0.1367346939 0.7511363636
7.3982547252 0.1387755102 0.7511363636
7.4256788539 0.1387755102 0.7522727273
7.4416126449 0.1387755102 0.7534090909
7.4459086834 0.1408163265 0.7534090909
7.4743161484 0.1428571429 0.7534090909
7.4803594971 0.1428571429 0.7545454545
7.5180665060 0.1448979592 0.7545454545
7.5594710974 0.1448979592 0.7556818182
7.5707183484 0.1448979592 0.7568181818
7.5799690060 0.1448979592 0.7579545455
7.6191313979 0.1448979592 0.7590909091
7.6469020507 0.1448979592 0.7602272727
7.6961818290 0.1448979592 0.7613636364
7.7325491005 0.1448979592 0.7625000000
7.7467982259 0.1448979592 0.7636363636
7.7478546052 0.1469387755 0.7636363636
7.7481195302 0.1489795918 0.7636363636
7.7578038503 0.1489795918 0.7647727273
7.7803153046 0.1489795918 0.7659090909
7.7986527468 0.1489795918 0.7670454545
7.8060357947 0.1510204082 0.7670454545
7.8217889727 0.1510204082 0.7681818182
7.8323968854 0.1510204082 0.7693181818
7.8650489859 0.1530612245 0.7693181818
7.8932178298 0.1551020408 0.7693181818
7.9024782197 0.1551020408 0.7704545455
7.9108250023 0.1571428571 0.7704545455
7.9542468150 0.1571428571 0.7715909091
7.9556747046 0.1591836735 0.7715909091
7.9567483768 0.1591836735 0.7727272727
7.9735201889 0.1612244898 0.7727272727
7.9887664561 0.1612244898 0.7738636364
8.0108947524 0.1612244898 0.7750000000
8.0166752612 0.1632653061 0.7750000000
8.0382698549 0.1653061224 0.7750000000
8.0426336827 0.1653061224 0.7761363636
8.0800222016 0.1653061224 0.7772727273
8.0896040864 0.1653061224 0.7784090909
8.0952682738 0.1673469388 0.7784090909
8.0957497803 0.1693877551 0.7784090909
8.1004295964 0.1693877551 0.7795454545
8.1326617937 0.1714285714 0.7795454545
8.1385413573 0.1714285714 0.7806818182
8.1672744129 0.1714285714 0.7818181818
8.1964587263 0.1734693878 0.7818181818
8.2000519911 0.1734693878 0.7829545455
8.2000865892 0.1734693878 0.7840909091
8.2080023940 0.1755102041 0.7840909091
8.2279890386 0.1755102041 0.7852272727
8.2323868890 0.1755102041 0.7863636364
8.2476271919 0.1775510204 0.7863636364
8.3366615181 0.1775510204 0.7875000000
8.3769788250 0.1795918367 0.7875000000
8.3773321332 0.1795918367 0.7886363636
8.3867651907 0.1795918367 0.7897727273
8.4097723117 0.1795918367 0.7909090909
8.4785225981 0.1795918367 0.7920454545
8.4825818354 0.1795918367 0.7931818182
8.5113469951 0.1816326531 0.7931818182
8.5164207805 0.1816326531 0.7943181818
8.5286290809 0.1836734694 0.7943181818
8.5480303613 0.1836734694 0.7954545455
8.5566659224 0.1857142857 0.7954545455
8.6058820092 0.1877551020 0.7954545455
8.6630315919 0.1897959184 0.7954545455
8.6847664770 0.1897959184 0.7965909091
8.6852584052 0.1918367347 0.7965909091
8.6949492131 0.1918367347 0.7977272727
8.7111947795 0.1918367347 0.7988636364
8.7167994887 0.1918367347 0.8000000000
8.7721397490 0.1938775510 0.8000000000
8.7764137862 0.1938775510 0.8011363636
8.8043257334 0.1959183673 0.8011363636
8.8073296966 0.1979591837 0.8011363636
8.8401759807 0.1979591837 0.8022727273
8.9653299245 0.1979591837 0.8034090909
8.9842686985 0.1979591837 0.8045454545
8.9900237831 0.2000000000 0.8045454545
8.9992386509 0.2000000000 0.8056818182
9.0826961310 0.2000000000 0.8068181818
9.0936264552 0.2000000000 0.8079545455
9.1035873233 0.2000000000 0.8090909091
9.1307225779 0.2000000000 0.8102272727
9.1440025392 0.2000000000 0.8113636364
9.1604012306 0.2000000000 0.8125000000
9.2075242636 0.2000000000 0.8136363636
9.2343839483 0.2000000000 0.8147727273
9.2798594133 0.2000000000 0.8159090909
9.3303410138 0.2020408163 0.8159090909
9.3412563129 0.2040816327 0.8159090909
9.3686213369 0.2061224490 0.8159090909
9.3818831632 0.2081632653 0.8159090909
9.5105831673 0.2102040816 0.8159090909
9.5353127362 0.2102040816 0.8170454545
9.5932183987 0.2122448980 0.8170454545
9.6075917192 0.2142857143 0.8170454545
9.6703229397 0.2142857143 0.8181818182
9.6849470842 0.2142857143 0.8193181818
9.7724195797 0.2142857143 0.8204545455
9.8406416364 0.2142857143 0.8215909091
9.8936765905 0.2163265306 0.8215909091
9.9121365363 0.2183673469 0.8215909091
9.9669259286 0.2204081633 0.8215909091
10.0304007177 0.2204081633 0.8227272727
10.0620320691 0.2224489796 0.8227272727
10.1010541128 0.2224489796 0.8238636364
10.1016989020 0.2224489796 0.8250000000
10.1183321278 0.2244897959 0.8250000000
10.1277508584 0.2265306122 0.8250000000
10.1590479068 0.2285714286 0.8250000000
10.2079469923 0.2306122449 0.8250000000
10.2339876967 0.2306122449 0.8261363636
10.2379208066 0.2306122449 0.8272727273
10.3135840111 0.2306122449 0.8284090909
10.3513337275 0.2306122449 0.8295454545
10.3527806800 0.2306122449 0.8306818182
10.3544486709 0.2326530612 0.8306818182
10.3987699026 0.2326530612 0.8318181818
10.4088508310 0.2326530612 0.8329545455
10.4488296221 0.2346938776 0.8329545455
10.4634636189 0.2346938776 0.8340909091
10.4836640567 0.2346938776 0.8352272727
10.4981120104 0.2346938776 0.8363636364
10.5331568015 0.2346938776 0.8375000000
10.5415904031 0.2367346939 0.8375000000
10.5609149416 0.2367346939 0.8386363636
10.5686278536 0.2367346939 0.8397727273
10.6539047208 0.2367346939 0.8409090909
10.6637022641 0.2367346939 0.8420454545
10.7211079096 0.2367346939 0.8431818182
10.7355629257 0.2367346939 0.8443181818
10.7374709599 0.2367346939 0.8454545455
10.7408095018 0.2387755102 0.8454545455
10.7536344512 0.2408163265 0.8454545455
10.7570086486 0.2428571429 0.8454545455
10.7926332089 0.2428571429 0.8465909091
10.8513098255 0.2448979592 0.8465909091
10.8756373430 0.2448979592 0.8477272727
10.9668926729 0.2448979592 0.8488636364
11.0603958847 0.2448979592 0.8500000000
11.0719885379 0.2448979592 0.8511363636
11.0803237134 0.2469387755 0.8511363636
11.0822805424 0.2469387755 0.8522727273
11.1349279917 0.2469387755 0.8534090909
11.1483831846 0.2469387755 0.8545454545
11.1512038607 0.2469387755 0.8556818182
11.1696465696 0.2489795918 0.8556818182
11.2285255579 0.2510204082 0.8556818182
11.2500280587 0.2530612245 0.8556818182
11.2755974089 0.2551020408 0.8556818182
11.3524044324 0.2551020408 0.8568181818
11.3706829067 0.2551020408 0.8579545455
11.3724335041 0.2551020408 0.8590909091
11.3744206355 0.2571428571 0.8590909091
11.3823167246 0.2591836735 0.8590909091
11.4047367711 0.2612244898 0.8590909091
11.4069188705 0.2612244898 0.8602272727
11.4104445600 0.2632653061 0.8602272727
11.4192630039 0.2632653061 0.8613636364
11.4218870464 0.2632653061 0.8625000000
11.4260118173 0.2632653061 0.8636363636
11.4734598256 0.2653061224 0.8636363636
11.4826694077 0.2673469388 0.8636363636
11.4863642606 0.2673469388 0.8647727273
11.4948773508 0.2693877551 0.8647727273
11.5239453896 0.2714285714 0.8647727273
11.5333361887 0.2714285714 0.8659090909
11.5418070892 0.2714285714 0.8670454545
11.5421347778 0.2714285714 0.8681818182
11.5567353065 0.2714285714 0.8693181818
11.6353804718 0.2714285714 0.8704545455
11.6411478504 0.2714285714 0.8715909091
11.6981616975 0.2714285714 0.8727272727
11.7110811149 0.2714285714 0.8738636364
11.7326726121 0.2734693878 0.8738636364
11.7637095389 0.2755102041 0.8738636364
11.7801325380 0.2755102041 0.8750000000
11.8522405052 0.2755102041 0.8761363636
11.8742592806 0.2755102041 0.8772727273
11.8914386208 0.2775510204 0.8772727273
11.9484196436 0.2775510204 0.8784090909
11.9608163613 0.2775510204 0.8795454545
11.9975483781 0.2775510204 0.8806818182
12.0076800869 0.2795918367 0.8806818182
12.0186361750 0.2816326531 0.8806818182
12.0576829643 0.2836734694 0.8806818182
12.1091876656 0.2836734694 0.8818181818
12.1103537537 0.2836734694 0.8829545455
12.1420484638 0.2836734694 0.8840909091
12.1755204525 0.2836734694 0.8852272727
12.1957051815 0.2857142857 0.8852272727
12.2475713180 0.2877551020 0.8852272727
12.2517372908 0.2877551020 0.8863636364
12.2582904579 0.2877551020 0.8875000000
12.2808866277 0.2877551020 0.8886363636
12.3590951952 0.2897959184 0.8886363636
12.3666101103 0.2897959184 0.8897727273
12.3846407383 0.2918367347 0.8897727273
12.4410112785 0.2938775510 0.8897727273
12.4709351044 0.2959183673 0.8897727273
12.4800976629 0.2979591837 0.8897727273
12.4830744035 0.2979591837 0.8909090909
12.4836677557 0.2979591837 0.8920454545
12.4879516594 0.2979591837 0.8931818182
12.5399170776 0.2979591837 0.8943181818
12.5903947648 0.3000000000 0.8943181818
12.6082121710 0.3000000000 0.8954545455
12.6340528545 0.3020408163 0.8954545455
12.6344275246 0.3040816327 0.8954545455
12.6348297950 0.3040816327 0.8965909091
12.7498042907 0.3040816327 0.8977272727
12.7844575693 0.3040816327 0.8988636364
12.8464109106 0.3040816327 0.9000000000
12.8688588770 0.3040816327 0.9011363636
12.8730155396 0.3040816327 0.9022727273
12.9032458916 0.3040816327 0.9034090909
12.9208397787 0.3061224490 0.9034090909
12.9287267778 0.3061224490 0.9045454545
13.0357037699 0.3061224490 0.9056818182
13.0359244595 0.3081632653 0.9056818182
13.0688550703 0.3102040816 0.9056818182
13.0761267257 0.3122448980 0.9056818182
13.1085145863 0.3122448980 0.9068181818
13.1408199886 0.3122448980 0.9079545455
13.1688193706 0.3142857143 0.9079545455
13.1714404873 0.3163265306 0.9079545455
13.2084428220 0.3183673469 0.9079545455
13.2250109156 0.3204081633 0.9079545455
13.2568220075 0.3204081633 0.9090909091
13.2612199573 0.3204081633 0.9102272727
13.2819438671 0.3224489796 0.9102272727
13.3140498781 0.3224489796 0.9113636364
13.3474797163 0.3224489796 0.9125000000
13.3489989532 0.3224489796 0.9136363636
13.3897107047 0.3224489796 0.9147727273
13.4129689968 0.3244897959 0.9147727273
13.4164323428 0.3244897959 0.9159090909
13.4551850691 0.3244897959 0.9170454545
13.4686276260 0.3244897959 0.9181818182
13.5020758384 0.3265306122 0.9181818182
13.5173688200 0.3285714286 0.9181818182
13.5556455356 0.3285714286 0.9193181818
13.5640704468 0.3306122449 0.9193181818
13.6618151081 0.3306122449 0.9204545455
13.6651930773 0.3306122449 0.9215909091
13.6866418218 0.3326530612 0.9215909091
13.7269330130 0.3346938776 0.9215909091
13.7493215085 0.3346938776 0.9227272727
13.7667110985 0.3367346939 0.9227272727
13.7818362333 0.3367346939 0.9238636364
13.7894844681 0.3387755102 0.9238636364
13.8353369469 0.3408163265 0.9238636364
13.8407237007 0.3428571429 0.9238636364
13.8517956261 0.3428571429 0.9250000000
13.8639518254 0.3448979592 0.9250000000
13.9135041013 0.3469387755 0.9250000000
13.9201101549 0.3469387755 0.9261363636
13.9324684580 0.3489795918 0.9261363636
14.1569977195 0.3489795918 0.9272727273
14.1776847743 0.3510204082 0.9272727273
14.1791026126 0.3510204082 0.9284090909
14.2514015122 0.3510204082 0.9295454545
14.2528395183 0.3530612245 0.9295454545
14.2788716538 0.3530612245 0.9306818182
14.3537436910 0.3551020408 0.9306818182
14.4032835684 0.3551020408 0.9318181818
14.4828483974 0.3551020408 0.9329545455
14.5569429630 0.3571428571 0.9329545455
14.5822041898 0.3571428571 0.9340909091
14.6318757948 0.3591836735 0.9340909091
14.6564340079 0.3591836735 0.9352272727
14.7373821899 0.3612244898 0.9352272727
14.7490118418 0.3612244898 0.9363636364
14.7628795375 0.3612244898 0.9375000000
14.7980649873 0.3612244898 0.9386363636
14.8712229873 0.3632653061 0.9386363636
14.8882594592 0.3653061224 0.9386363636
14.9233284607 0.3653061224 0.9397727273
14.9264892652 0.3673469388 0.9397727273
14.9270483652 0.3673469388 0.9409090909
14.9622446707 0.3673469388 0.9420454545
14.9849856910 0.3673469388 0.9431818182
15.0307769239 0.3673469388 0.9443181818
15.0424180114 0.3693877551 0.9443181818
15.0455149021 0.3693877551 0.9454545455
15.1057672178 0.3693877551 0.9465909091
15.1489504752 0.3714285714 0.9465909091
15.1599847022 0.3734693878 0.9465909091
15.1853565218 0.3734693878 0.9477272727
15.2000222906 0.3755102041 0.9477272727
15.2467994257 0.3775510204 0.9477272727
15.2529297692 0.3795918367 0.9477272727
15.3510955902 0.3795918367 0.9488636364
15.3763233058 0.3795918367 0.9500000000
15.3763438874 0.3795918367 0.9511363636
15.5033402981 0.3795918367 0.9522727273
15.5070300870 0.3795918367 0.9534090909
15.5689846166 0.3795918367 0.9545454545
15.6464746657 0.3795918367 0.9556818182
15.7628895073 0.3806122449 0.9556818182
15.7988882826 0.3826530612 0.9556818182
15.8404566628 0.3846938776 0.9556818182
15.8490296953 0.3846938776 0.9568181818
15.8562967353 0.3867346939 0.9568181818
15.8865384609 0.3867346939 0.9579545455
15.8988424902 0.3867346939 0.9590909091
15.9139370577 0.3887755102 0.9590909091
15.9732354728 0.3887755102 0.9602272727
16.0105300539 0.3908163265 0.9602272727
16.0825512656 0.3908163265 0.9613636364
16.1155285547 0.3928571429 0.9613636364
16.1505024757 0.3948979592 0.9613636364
16.1755688192 0.3948979592 0.9625000000
16.2037982060 0.3969387755 0.9625000000
16.3638342229 0.3989795918 0.9625000000
16.4241155596 0.3989795918 0.9636363636
16.4870505691 0.3989795918 0.9647727273
16.5464858947 0.3989795918 0.9659090909
16.5480627167 0.4010204082 0.9659090909
16.5746354774 0.4010204082 0.9670454545
16.6291208386 0.4030612245 0.9670454545
16.7130605059 0.4030612245 0.9681818182
17.0220533158 0.4051020408 0.9681818182
17.0486314896 0.4071428571 0.9681818182
17.1525424834 0.4071428571 0.9693181818
17.1690136367 0.4071428571 0.9704545455
17.1743955476 0.4071428571 0.9715909091
17.2353487314 0.4091836735 0.9715909091
17.2802984745 0.4091836735 0.9727272727
17.3106098990 0.4112244898 0.9727272727
17.3446501337 0.4132653061 0.9727272727
17.4280309758 0.4153061224 0.9727272727
17.4299922833 0.4173469388 0.9727272727
17.4372100456 0.4193877551 0.9727272727
17.4494005728 0.4193877551 0.9738636364
17.4964677025 0.4193877551 0.9750000000
17.5761088978 0.4214285714 0.9750000000
17.6138265625 0.4214285714 0.9761363636
17.7472184205 0.4234693878 0.9761363636
17.7504659941 0.4255102041 0.9761363636
17.7578229955 0.4255102041 0.9772727273
17.7831345986 0.4275510204 0.9772727273
17.8225007838 0.4295918367 0.9772727273
17.8649194612 0.4316326531 0.9772727273
18.0474612691 0.4336734694 0.9772727273
18.1102682083 0.4336734694 0.9784090909
18.1565371612 0.4357142857 0.9784090909
18.3163641122 0.4357142857 0.9795454545
18.3195554836 0.4357142857 0.9806818182
18.3597604182 0.4377551020 0.9806818182
18.3908281787 0.4397959184 0.9806818182
18.4165256196 0.4418367347 0.9806818182
18.4257328403 0.4438775510 0.9806818182
18.4768814006 0.4459183673 0.9806818182
18.4785604018 0.4459183673 0.9818181818
18.4817712778 0.4479591837 0.9818181818
18.4943809554 0.4500000000 0.9818181818
18.5699718416 0.4520408163 0.9818181818
18.5858781280 0.4520408163 0.9829545455
18.5930359055 0.4540816327 0.9829545455
18.6137215507 0.4540816327 0.9840909091
18.6227378043 0.4561224490 0.9840909091
18.6473904663 0.4581632653 0.9840909091
18.6476275487 0.4581632653 0.9852272727
18.6795633845 0.4602040816 0.9852272727
18.9765703528 0.4622448980 0.9852272727
19.1355644974 0.4622448980 0.9863636364
19.1909191880 0.4622448980 0.9875000000
19.4290579181 0.4622448980 0.9886363636
19.4569794778 0.4642857143 0.9886363636
19.5616591063 0.4663265306 0.9886363636
19.7491940650 0.4683673469 0.9886363636
19.7576361547 0.4704081633 0.9886363636
19.7696236554 0.4704081633 0.9897727273
19.8445469620 0.4724489796 0.9897727273
19.9106600344 0.4724489796 0.9909090909
20.1531930822 0.4724489796 0.9920454545
20.4011130816 0.4744897959 0.9920454545
20.6546547858 0.4765306122 0.9920454545
20.7424864880 0.4775510204 0.9920454545
20.9326951732 0.4795918367 0.9920454545
21.0018096452 0.4816326531 0.9920454545
21.1633245773 0.4836734694 0.9920454545
21.2269199694 0.4836734694 0.9931818182
21.2553790492 0.4857142857 0.9931818182
21.2876218379 0.4877551020 0.9931818182
21.3344413293 0.4897959184 0.9931818182
21.4529855718 0.4918367347 0.9931818182
21.4555024212 0.4938775510 0.9931818182
21.5117792007 0.4959183673 0.9931818182
21.6777207416 0.4979591837 0.9931818182
21.6929365519 0.5000000000 0.9931818182
21.9322509267 0.5000000000 0.9943181818
21.9922599902 0.5020408163 0.9943181818
22.0930753610 0.5040816327 0.9943181818
22.1329636987 0.5061224490 0.9943181818
22.2026776778 0.5061224490 0.9954545455
22.2413211837 0.5081632653 0.9954545455
22.2885796967 0.5081632653 0.9965909091
22.3062361014 0.5081632653 0.9977272727
22.3923165397 0.5102040816 0.9977272727
22.4193645705 0.5122448980 0.9977272727
22.4500722521 0.5142857143 0.9977272727
22.4654759133 0.5193877551 0.9977272727
22.4839653311 0.5214285714 0.9977272727
22.5059977720 0.5234693878 0.9977272727
22.5180829626 0.5234693878 0.9988636364
22.6846762152 0.5255102041 0.9988636364
22.7180311408 0.5275510204 0.9988636364
22.9669248898 0.5295918367 0.9988636364
22.9744010923 0.5316326531 0.9988636364
23.0442154438 0.5336734694 0.9988636364
23.0545866532 0.5357142857 0.9988636364
23.3389099406 0.5377551020 0.9988636364
23.6017505081 0.5397959184 0.9988636364
23.9161310676 0.5418367347 0.9988636364
24.0997769375 0.5438775510 0.9988636364
24.1301682558 0.5459183673 0.9988636364
24.1884653921 0.5520408163 0.9988636364
24.6608229341 0.5540816327 0.9988636364
24.6635003962 0.5561224490 0.9988636364
25.3652513428 0.5581632653 0.9988636364
25.4150373427 0.5602040816 0.9988636364
25.9114548174 0.5663265306 0.9988636364
25.9517289089 0.5683673469 0.9988636364
26.2769824378 0.5704081633 0.9988636364
27.6344441893 0.5775510204 0.9988636364
28.3694738236 0.5775510204 1.0000000000
29.0675010810 0.5795918367 1.0000000000
29.3574336147 0.5897959184 1.0000000000
29.4460179246 0.5918367347 1.0000000000
29.5158857831 0.5938775510 1.0000000000
29.6708902212 0.5959183673 1.0000000000
29.7077063617 0.5979591837 1.0000000000
29.9245250432 0.6000000000 1.0000000000
30.7759195535 0.6020408163 1.0000000000
31.0804230400 0.6173469388 1.0000000000
31.9471666592 0.6193877551 1.0000000000
32.8034124653 0.6316326531 1.0000000000
34.5264018907 0.6489795918 1.0000000000
34.6262355394 0.6510204082 1.0000000000
35.9631219760 0.6530612245 1.0000000000
36.2493913160 0.6734693878 1.0000000000
37.9723807413 0.6887755102 1.0000000000
39.6953701667 0.7071428571 1.0000000000
41.4183595920 0.7275510204 1.0000000000
43.1413489639 0.7469387755 1.0000000000
44.8643384427 0.7704081633 1.0000000000
46.5873278680 0.7959183673 1.0000000000
48.3103172934 0.8265306122 1.0000000000
50.0333067187 0.8500000000 1.0000000000
51.7562961440 0.8653061224 1.0000000000
53.4792855694 0.8816326531 1.0000000000
55.2022749947 0.8908163265 1.0000000000
56.9252643666 0.9061224490 1.0000000000
58.6482537919 0.9142857143 1.0000000000
60.3712432172 0.9326530612 1.0000000000
62.0942326426 0.9387755102 1.0000000000
63.8172220679 0.9489795918 1.0000000000
65.5402114933 0.9571428571 1.0000000000
67.2632009186 0.9642857143 1.0000000000
68.9861903439 0.9693877551 1.0000000000
70.7091797693 0.9775510204 1.0000000000
72.4321691946 0.9816326531 1.0000000000
74.1551586734 0.9826530612 1.0000000000
75.8781480988 0.9836734694 1.0000000000
77.6011375241 0.9857142857 1.0000000000
79.3241269494 0.9887755102 1.0000000000
81.0471163748 0.9908163265 1.0000000000
86.2160845973 0.9918367347 1.0000000000
91.3850528733 0.9948979592 1.0000000000
93.1080422987 0.9969387755 1.0000000000
96.5540211493 0.9979591837 1.0000000000
100.0000000000 1.0000000000 1.0000000000
