s PU PA FAR FRR Ps
0.540541 0.000000 0.000000 1.000000 0.000000 0.000000
0.545546 0.000000 0.000000 1.000000 0.000000 0.000000
0.550551 0.000000 0.000000 1.000000 0.000000 0.000000
0.555556 0.000000 0.000000 1.000000 0.000000 0.000000
0.560561 0.000000 0.000000 1.000000 0.000000 0.000000
0.565566 0.000000 0.000000 1.000000 0.000000 0.000000
0.570571 0.000000 0.000000 1.000000 0.000000 0.000000
0.575576 0.000000 0.000000 1.000000 0.000000 0.000000
0.580581 0.000000 0.000000 1.000000 0.000000 0.000000
0.585586 0.000000 0.000000 1.000000 0.000000 0.000000
0.590591 0.000000 0.000000 1.000000 0.000000 0.000000
0.595596 0.000000 0.000000 1.000000 0.000000 0.000000
0.600601 0.000000 0.000000 1.000000 0.000000 0.000000
0.605606 0.000000 0.000000 1.000000 0.000000 0.000000
0.610611 0.000000 0.000000 1.000000 0.000000 0.000000
0.615616 0.000000 0.000000 1.000000 0.000000 0.000000
0.620621 0.000000 0.000000 1.000000 0.000000 0.000000
0.625626 0.000000 0.000000 1.000000 0.000000 0.000000
0.630631 0.000000 0.000000 1.000000 0.000000 0.000000
0.635636 0.000000 0.000000 1.000000 0.000000 0.000000
0.640641 0.000000 0.000000 1.000000 0.000000 0.000000
0.645646 0.000000 0.000000 1.000000 0.000000 0.000000
0.650651 0.000000 0.000000 1.000000 0.000000 0.000000
0.655656 0.000000 0.000000 1.000000 0.000000 0.000000
0.660661 0.000000 0.000000 1.000000 0.000000 0.000000
0.665666 0.000000 0.000000 1.000000 0.000000 0.000000
0.670671 0.000000 0.000000 1.000000 0.000000 0.000000
0.675676 0.000000 0.000000 1.000000 0.000000 0.000000
0.680681 0.000000 0.000000 1.000000 0.000000 0.000000
0.685686 0.000000 0.000000 1.000000 0.000000 0.000000
0.690691 0.000000 0.000000 1.000000 0.000000 0.000000
0.695696 0.000000 0.000000 1.000000 0.000000 0.000000
0.700701 0.000000 0.000000 1.000000 0.000000 0.000000
0.705706 0.000000 0.000000 1.000000 0.000000 0.000000
0.710711 0.000000 0.000000 1.000000 0.000000 0.000000
0.715716 0.000000 0.000000 1.000000 0.000000 0.000000
0.720721 0.000000 0.000000 1.000000 0.000000 0.000000
0.725726 0.000000 0.000000 1.000000 0.000000 0.000000
0.730731 0.000000 0.000000 1.000000 0.000000 0.000000
0.735736 0.000000 0.000000 1.000000 0.000000 0.000000
0.740741 0.000000 0.000000 1.000000 0.000000 0.000000
0.745746 0.000000 0.000000 1.000000 0.000000 0.000000
0.750751 0.000000 0.000000 1.000000 0.000000 0.000000
0.755756 0.000000 0.000000 1.000000 0.000000 0.000000
0.760761 0.000000 0.000000 1.000000 0.000000 0.000000
0.765766 0.000000 0.000000 1.000000 0.000000 0.000000
0.770771 0.000000 0.000000 1.000000 0.000000 0.000000
0.775776 0.000000 0.000000 1.000000 0.000000 0.000000
0.780781 0.000000 0.000000 1.000000 0.000000 0.000000
0.785786 0.000000 0.000000 1.000000 0.000000 0.000000
0.790791 0.000000 0.000000 1.000000 0.000000 0.000000
0.795796 0.000000 0.000000 1.000000 0.000000 0.000000
0.800801 0.000000 0.000000 1.000000 0.000000 0.000000
0.805806 0.000000 0.000000 1.000000 0.000000 0.000000
0.810811 0.000000 0.000000 1.000000 0.000000 0.000000
0.815816 0.000000 0.000000 1.000000 0.000000 0.000000
0.820821 0.000000 0.000000 1.000000 0.000000 0.000000
0.825826 0.000000 0.000000 1.000000 0.000000 0.000000
0.830831 0.000000 0.000000 1.000000 0.000000 0.000000
0.835836 0.000000 0.000000 1.000000 0.000000 0.000000
0.840841 0.000000 0.000000 1.000000 0.000000 0.000000
0.845846 0.000000 0.000000 1.000000 0.000000 0.000000
0.850851 0.000000 0.000000 1.000000 0.000000 0.000000
0.855856 0.000000 0.000000 1.000000 0.000000 0.000000
0.860861 0.000000 0.000000 1.000000 0.000000 0.000000
0.865866 0.000000 0.000000 1.000000 0.000000 0.000000
0.870871 0.000000 0.000000 1.000000 0.000000 0.000000
0.875876 0.000000 0.000000 1.000000 0.000000 0.000000
0.880881 0.000000 0.000000 1.000000 0.000000 0.000000
0.885886 0.000000 0.000000 1.000000 0.000000 0.000000
0.890891 0.000000 0.000000 1.000000 0.000000 0.000000
0.895896 0.000000 0.000000 1.000000 0.000000 0.000000
0.900901 0.000000 0.000000 1.000000 0.000000 0.000000
0.905906 0.000000 0.000000 1.000000 0.000000 0.000000
0.910911 0.000000 0.000000 1.000000 0.000000 0.000000
0.915916 0.000000 0.000000 1.000000 0.000000 0.000000
0.920921 0.000000 0.000000 1.000000 0.000000 0.000000
0.925926 0.000000 0.000000 1.000000 0.000000 0.000000
0.930931 0.000000 0.000000 1.000000 0.000000 0.000000
0.935936 0.000000 0.000000 1.000000 0.000000 0.000000
0.940941 0.000000 0.000000 1.000000 0.000000 0.000000
0.945946 0.000000 0.000000 1.000000 0.000000 0.000000
0.950951 0.000000 0.000000 1.000000 0.000000 0.000000
0.955956 0.000000 0.000000 1.000000 0.000000 0.000000
0.960961 0.000000 0.000000 1.000000 0.000000 0.000000
0.965966 0.000000 0.000000 1.000000 0.000000 0.000000
0.970971 0.000000 0.000000 1.000000 0.000000 0.000000
0.975976 0.000000 0.000000 1.000000 0.000000 0.000000
0.980981 0.000000 0.000000 1.000000 0.000000 0.000000
0.985986 0.000000 0.000000 1.000000 0.000000 0.000000
0.990991 0.000000 0.000000 1.000000 0.000000 0.000000
0.995996 0.000000 0.000000 1.000000 0.000000 0.000000
1.001001 0.000000 0.000000 1.000000 0.000000 0.000000
1.006006 0.000000 0.000000 1.000000 0.000000 0.000000
1.011011 0.000000 0.000000 1.000000 0.000000 0.000000
1.016016 0.000000 0.000000 1.000000 0.000000 0.000000
1.021021 0.000000 0.000000 1.000000 0.000000 0.000000
1.026026 0.000000 0.000000 1.000000 0.000000 0.000000
1.031031 0.000000 0.000000 1.000000 0.000000 0.000000
1.036036 0.000000 0.000000 1.000000 0.000000 0.000000
1.041041 0.000000 0.000000 1.000000 0.000000 0.000000
1.046046 0.000000 0.000000 1.000000 0.000000 0.000000
1.051051 0.000000 0.000000 1.000000 0.000000 0.000000
1.056056 0.000000 0.000000 1.000000 0.000000 0.000000
1.061061 0.000000 0.000000 1.000000 0.000000 0.000000
1.066066 0.000000 0.000000 1.000000 0.000000 0.000000
1.071071 0.000000 0.000000 1.000000 0.000000 0.000000
1.076076 0.000000 0.000000 1.000000 0.000000 0.000000
1.081081 0.000000 0.000000 1.000000 0.000000 0.000000
1.086086 0.000000 0.000000 1.000000 0.000000 0.000000
1.091091 0.000000 0.000000 1.000000 0.000000 0.000000
1.096096 0.000000 0.000000 1.000000 0.000000 0.000000
1.101101 0.000000 0.000000 1.000000 0.000000 0.000000
1.106106 0.000000 0.000000 1.000000 0.000000 0.000000
1.111111 0.000000 0.000000 1.000000 0.000000 0.000000
1.116116 0.000000 0.000000 1.000000 0.000000 0.000000
1.121121 0.000000 0.000000 1.000000 0.000000 0.000000
1.126126 0.000000 0.000000 1.000000 0.000000 0.000000
1.131131 0.000000 0.000000 1.000000 0.000000 0.000000
1.136136 0.000000 0.000000 1.000000 0.000000 0.000000
1.141141 0.000000 0.000000 1.000000 0.000000 0.000000
1.146146 0.000000 0.000000 1.000000 0.000000 0.000000
1.151151 0.000000 0.000000 1.000000 0.000000 0.000000
1.156156 0.000000 0.000000 1.000000 0.000000 0.000000
1.161161 0.000000 0.000000 1.000000 0.000000 0.000000
1.166166 0.000000 0.000000 1.000000 0.000000 0.000000
1.171171 0.000000 0.000000 1.000000 0.000000 0.000000
1.176176 0.000000 0.000000 1.000000 0.000000 0.000000
1.181181 0.000000 0.000000 1.000000 0.000000 0.000000
1.186186 0.000000 0.000000 1.000000 0.000000 0.000000
1.191191 0.000000 0.000000 1.000000 0.000000 0.000000
1.196196 0.000000 0.000000 1.000000 0.000000 0.000000
1.201201 0.000000 0.000000 1.000000 0.000000 0.000000
1.206206 0.000000 0.000000 1.000000 0.000000 0.000000
1.211211 0.000000 0.000000 1.000000 0.000000 0.000000
1.216216 0.000000 0.000000 1.000000 0.000000 0.000000
1.221221 0.000000 0.000000 1.000000 0.000000 0.000000
1.226226 0.000000 0.000000 1.000000 0.000000 0.000000
1.231231 0.000000 0.000000 1.000000 0.000000 0.000000
1.236236 0.000000 0.000000 1.000000 0.000000 0.000000
1.241241 0.000000 0.000000 1.000000 0.000000 0.000000
1.246246 0.000000 0.000000 1.000000 0.000000 0.000000
1.251251 0.000000 0.000000 1.000000 0.000000 0.000000
1.256256 0.000000 0.000000 1.000000 0.000000 0.000000
1.261261 0.000000 0.000000 1.000000 0.000000 0.000000
1.266266 0.000000 0.000000 1.000000 0.000000 0.000000
1.271271 0.000000 0.000000 1.000000 0.000000 0.000000
1.276276 0.000000 0.000000 1.000000 0.000000 0.000000
1.281281 0.000000 0.000000 1.000000 0.000000 0.000000
1.286286 0.000000 0.000000 1.000000 0.000000 0.000000
1.291291 0.000000 0.000000 1.000000 0.000000 0.000000
1.296296 0.000000 0.000000 1.000000 0.000000 0.000000
1.301301 0.000000 0.000000 1.000000 0.000000 0.000000
1.306306 0.000000 0.000000 1.000000 0.000000 0.000000
1.311311 0.000000 0.000000 1.000000 0.000000 0.000000
1.316316 0.000000 0.000000 1.000000 0.000000 0.000000
1.321321 0.000000 0.000000 1.000000 0.000000 0.000000
1.326326 0.000000 0.000000 1.000000 0.000000 0.000000
1.331331 0.000000 0.000000 1.000000 0.000000 0.000000
1.336336 0.000000 0.000000 1.000000 0.000000 0.000000
1.341341 0.000000 0.000000 1.000000 0.000000 0.000000
1.346346 0.000000 0.000000 1.000000 0.000000 0.000000
1.351351 0.000000 0.000000 1.000000 0.000000 0.000000
1.356356 0.000000 0.000000 1.000000 0.000000 0.000000
1.361361 0.000000 0.000000 1.000000 0.000000 0.000000
1.366366 0.000000 0.000000 1.000000 0.000000 0.000000
1.371371 0.000000 0.000000 1.000000 0.000000 0.000000
1.376376 0.000000 0.000000 1.000000 0.000000 0.000000
1.381381 0.000000 0.000000 1.000000 0.000000 0.000000
1.386386 0.000000 0.000000 1.000000 0.000000 0.000000
1.391391 0.000000 0.000000 1.000000 0.000000 0.000000
1.396396 0.000000 0.000000 1.000000 0.000000 0.000000
1.401401 0.000000 0.000000 1.000000 0.000000 0.000000
1.406406 0.000000 0.000000 1.000000 0.000000 0.000000
1.411411 0.000000 0.000000 1.000000 0.000000 0.000000
1.416416 0.000000 0.000000 1.000000 0.000000 0.000000
1.421421 0.000000 0.000000 1.000000 0.000000 0.000000
1.426426 0.000000 0.000000 1.000000 0.000000 0.000000
1.431431 0.000000 0.000000 1.000000 0.000000 0.000000
1.436436 0.000000 0.000000 1.000000 0.000000 0.000000
1.441441 0.000000 0.000000 1.000000 0.000000 0.000000
1.446446 0.000000 0.000000 1.000000 0.000000 0.000000
1.451451 0.000000 0.000000 1.000000 0.000000 0.000000
1.456456 0.000000 0.000000 1.000000 0.000000 0.000000
1.461461 0.000000 0.000000 1.000000 0.000000 0.000000
1.466466 0.000000 0.000000 1.000000 0.000000 0.000000
1.471471 0.000000 0.000000 1.000000 0.000000 0.000000
1.476476 0.000000 0.000000 1.000000 0.000000 0.000000
1.481481 0.000000 0.000000 1.000000 0.000000 0.000000
1.486486 0.000000 0.000000 1.000000 0.000000 0.000000
1.491491 0.000000 0.000000 1.000000 0.000000 0.000000
1.496496 0.000000 0.000000 1.000000 0.000000 0.000000
1.501502 0.000000 0.000000 1.000000 0.000000 0.000000
1.506507 0.000000 0.000000 1.000000 0.000000 0.000000
1.511512 0.000000 0.000000 1.000000 0.000000 0.000000
1.516517 0.000000 0.000000 1.000000 0.000000 0.000000
1.521522 0.000000 0.000000 1.000000 0.000000 0.000000
1.526527 0.000000 0.000000 1.000000 0.000000 0.000000
1.531532 0.000000 0.000000 1.000000 0.000000 0.000000
1.536537 0.000000 0.000000 1.000000 0.000000 0.000000
1.541542 0.000000 0.000000 1.000000 0.000000 0.000000
1.546547 0.000000 0.000000 1.000000 0.000000 0.000000
1.551552 0.000000 0.000000 1.000000 0.000000 0.000000
1.556557 0.000000 0.000000 1.000000 0.000000 0.000000
1.561562 0.000000 0.000000 1.000000 0.000000 0.000000
1.566567 0.000000 0.000000 1.000000 0.000000 0.000000
1.571572 0.000000 0.000000 1.000000 0.000000 0.000000
1.576577 0.000000 0.000000 1.000000 0.000000 0.000000
1.581582 0.000000 0.000000 1.000000 0.000000 0.000000
1.586587 0.000000 0.000000 1.000000 0.000000 0.000000
1.591592 0.000000 0.000000 1.000000 0.000000 0.000000
1.596597 0.000000 0.000000 1.000000 0.000000 0.000000
1.601602 0.000000 0.000000 1.000000 0.000000 0.000000
1.606607 0.000000 0.000000 1.000000 0.000000 0.000000
1.611612 0.000000 0.000000 1.000000 0.000000 0.000000
1.616617 0.000000 0.000000 1.000000 0.000000 0.000000
1.621622 0.000000 0.000000 1.000000 0.000000 0.000000
1.626627 0.000000 0.000000 1.000000 0.000000 0.000000
1.631632 0.000000 0.000000 1.000000 0.000000 0.000000
1.636637 0.000000 0.000000 1.000000 0.000000 0.000000
1.641642 0.000000 0.000000 1.000000 0.000000 0.000000
1.646647 0.000000 0.000000 1.000000 0.000000 0.000000
1.651652 0.000000 0.000000 1.000000 0.000000 0.000000
1.656657 0.000000 0.000000 1.000000 0.000000 0.000000
1.661662 0.000000 0.000000 1.000000 0.000000 0.000000
1.666667 0.000000 0.000000 1.000000 0.000000 0.000000
1.671672 0.000000 0.000000 1.000000 0.000000 0.000000
1.676677 0.000000 0.000000 1.000000 0.000000 0.000000
1.681682 0.000000 0.000000 1.000000 0.000000 0.000000
1.686687 0.000000 0.000000 1.000000 0.000000 0.000000
1.691692 0.000000 0.000000 1.000000 0.000000 0.000000
1.696697 0.000000 0.000000 1.000000 0.000000 0.000000
1.701702 0.000000 0.000000 1.000000 0.000000 0.000000
1.706707 0.000000 0.000000 1.000000 0.000000 0.000000
1.711712 0.000000 0.000000 1.000000 0.000000 0.000000
1.716717 0.000000 0.000000 1.000000 0.000000 0.000000
1.721722 0.000000 0.000000 1.000000 0.000000 0.000000
1.726727 0.000000 0.000000 1.000000 0.000000 0.000000
1.731732 0.000000 0.000000 1.000000 0.000000 0.000000
1.736737 0.000000 0.000000 1.000000 0.000000 0.000000
1.741742 0.000000 0.000000 1.000000 0.000000 0.000000
1.746747 0.000000 0.000000 1.000000 0.000000 0.000000
1.751752 0.000000 0.000000 1.000000 0.000000 0.000000
1.756757 0.000000 0.000000 1.000000 0.000000 0.000000
1.761762 0.000000 0.000000 1.000000 0.000000 0.000000
1.766767 0.000000 0.000000 1.000000 0.000000 0.000000
1.771772 0.000000 0.000000 1.000000 0.000000 0.000000
1.776777 0.000000 0.000000 1.000000 0.000000 0.000000
1.781782 0.000000 0.000000 1.000000 0.000000 0.000000
1.786787 0.000000 0.000000 1.000000 0.000000 0.000000
1.791792 0.000000 0.000000 1.000000 0.000000 0.000000
1.796797 0.000000 0.000000 1.000000 0.000000 0.000000
1.801802 0.000000 0.000000 1.000000 0.000000 0.000000
1.806807 0.000000 0.000000 1.000000 0.000000 0.000000
1.811812 0.000000 0.000000 1.000000 0.000000 0.000000
1.816817 0.000000 0.000000 1.000000 0.000000 0.000000
1.821822 0.000000 0.000000 1.000000 0.000000 0.000000
1.826827 0.000000 0.000000 1.000000 0.000000 0.000000
1.831832 0.000000 0.000000 1.000000 0.000000 0.000000
1.836837 0.000000 0.000000 1.000000 0.000000 0.000000
1.841842 0.000000 0.000000 1.000000 0.000000 0.000000
1.846847 0.000000 0.000000 1.000000 0.000000 0.000000
1.851852 0.000000 0.000000 1.000000 0.000000 0.000000
1.856857 0.000000 0.000000 1.000000 0.000000 0.000000
1.861862 0.000000 0.000000 1.000000 0.000000 0.000000
1.866867 0.000000 0.000000 1.000000 0.000000 0.000000
1.871872 0.000000 0.000000 1.000000 0.000000 0.000000
1.876877 0.000000 0.000000 1.000000 0.000000 0.000000
1.881882 0.000000 0.000000 1.000000 0.000000 0.000000
1.886887 0.000000 0.000000 1.000000 0.000000 0.000000
1.891892 0.000000 0.000000 1.000000 0.000000 0.000000
1.896897 0.000000 0.000000 1.000000 0.000000 0.000000
1.901902 0.000000 0.000000 1.000000 0.000000 0.000000
1.906907 0.000000 0.000000 1.000000 0.000000 0.000000
1.911912 0.000000 0.000000 1.000000 0.000000 0.000000
1.916917 0.000000 0.000000 1.000000 0.000000 0.000000
1.921922 0.000000 0.000000 1.000000 0.000000 0.000000
1.926927 0.000000 0.000000 1.000000 0.000000 0.000000
1.931932 0.000000 0.000000 1.000000 0.000000 0.000000
1.936937 0.000000 0.000000 1.000000 0.000000 0.000000
1.941942 0.000000 0.000000 1.000000 0.000000 0.000000
1.946947 0.000000 0.000000 1.000000 0.000000 0.000000
1.951952 0.000000 0.000000 1.000000 0.000000 0.000000
1.956957 0.000000 0.000000 1.000000 0.000000 0.000000
1.961962 0.000000 0.000000 1.000000 0.000000 0.000000
1.966967 0.000000 0.000000 1.000000 0.000000 0.000000
1.971972 0.000000 0.000000 1.000000 0.000000 0.000000
1.976977 0.000000 0.000000 1.000000 0.000000 0.000000
1.981982 0.000000 0.000000 1.000000 0.000000 0.000000
1.986987 0.000000 0.000000 1.000000 0.000000 0.000000
1.991992 0.000000 0.000000 1.000000 0.000000 0.000000
1.996997 0.000000 0.000000 1.000000 0.000000 0.000000
2.002002 0.000000 0.005332 0.999973 0.000000 0.000027
2.007007 0.000000 0.018598 0.999880 0.000000 0.000120
2.012012 0.000000 0.031776 0.999721 0.000000 0.000279
2.017017 0.000000 0.044864 0.999497 0.000000 0.000503
2.022022 0.000000 0.057863 0.999207 0.000000 0.000793
2.027027 0.000000 0.070773 0.998853 0.000000 0.001147
2.032032 0.000000 0.083595 0.998434 0.000000 0.001566
2.037037 0.000000 0.096327 0.997952 0.000000 0.002048
2.042042 0.000000 0.108970 0.997407 0.000000 0.002593
2.047047 0.000000 0.121524 0.996799 0.000000 0.003201
2.052052 0.000000 0.133989 0.996128 0.000000 0.003872
2.057057 0.000000 0.146365 0.995396 0.000000 0.004604
2.062062 0.000000 0.158651 0.994601 0.000000 0.005399
2.067067 0.000000 0.170849 0.993746 0.000000 0.006254
2.072072 0.000000 0.182958 0.992831 0.000000 0.007169
2.077077 0.000000 0.194977 0.991855 0.000000 0.008145
2.082082 0.000000 0.206908 0.990819 0.000000 0.009181
2.087087 0.000000 0.218749 0.989724 0.000000 0.010276
2.092092 0.000000 0.230502 0.988571 0.000000 0.011429
2.097097 0.000000 0.242165 0.987359 0.000000 0.012641
2.102102 0.000000 0.253739 0.986089 0.000000 0.013911
2.107107 0.000000 0.265224 0.984761 0.000000 0.015239
2.112112 0.000000 0.276621 0.983377 0.000000 0.016623
2.117117 0.000000 0.287928 0.981936 0.000000 0.018064
2.122122 0.000000 0.299146 0.980439 0.000000 0.019561
2.127127 0.000000 0.310274 0.978886 0.000000 0.021114
2.132132 0.000000 0.321314 0.977277 0.000000 0.022723
2.137137 0.000000 0.332265 0.975614 0.000000 0.024386
2.142142 0.000000 0.343127 0.973897 0.000000 0.026103
2.147147 0.000000 0.353899 0.972126 0.000000 0.027874
2.152152 0.000000 0.364583 0.970301 0.000000 0.029699
2.157157 0.000000 0.375178 0.968423 0.000000 0.031577
2.162162 0.000000 0.385683 0.966493 0.000000 0.033507
2.167167 0.000000 0.396099 0.964511 0.000000 0.035489
2.172172 0.000000 0.406427 0.962476 0.000000 0.037524
2.177177 0.000000 0.416665 0.960391 0.000000 0.039609
2.182182 0.000000 0.426814 0.958255 0.000000 0.041745
2.187187 0.000000 0.436874 0.956068 0.000000 0.043932
2.192192 0.000000 0.446845 0.953832 0.000000 0.046168
2.197197 0.000000 0.456727 0.951546 0.000000 0.048454
2.202202 0.000000 0.466520 0.949211 0.000000 0.050789
2.207207 0.000000 0.476224 0.946827 0.000000 0.053173
2.212212 0.000000 0.485839 0.944396 0.000000 0.055604
2.217217 0.000000 0.495364 0.941917 0.000000 0.058083
2.222222 0.000000 0.504801 0.939390 0.000000 0.060610
2.227227 0.000000 0.514149 0.936817 0.000000 0.063183
2.232232 0.000000 0.523407 0.934197 0.000000 0.065803
2.237237 0.000000 0.532577 0.931532 0.000000 0.068468
2.242242 0.000000 0.541657 0.928821 0.000000 0.071179
2.247247 0.000000 0.550648 0.926065 0.000000 0.073935
2.252252 0.000000 0.559551 0.923264 0.000000 0.076736
2.257257 0.000000 0.568364 0.920419 0.000000 0.079581
2.262262 0.000000 0.577088 0.917531 0.000000 0.082469
2.267267 0.000000 0.585723 0.914600 0.000000 0.085400
2.272272 0.000000 0.594269 0.911625 0.000000 0.088375
2.277277 0.000000 0.602726 0.908609 0.000000 0.091391
2.282282 0.000000 0.611094 0.905550 0.000000 0.094450
2.287287 0.000000 0.619372 0.902450 0.000000 0.097550
2.292292 0.000000 0.627562 0.899309 0.000000 0.100691
2.297297 0.000000 0.635663 0.896128 0.000000 0.103872
2.302302 0.000000 0.643674 0.892906 0.000000 0.107094
2.307307 0.000000 0.651597 0.889645 0.000000 0.110355
2.312312 0.000000 0.659430 0.886344 0.000000 0.113656
2.317317 0.000000 0.667175 0.883005 0.000000 0.116995
2.322322 0.000000 0.674830 0.879628 0.000000 0.120372
