s PU PA FAR FRR Ps
2.327327 0.000000 0.498320 0.357058 0.000000 0.642942
2.332332 0.000000 0.497631 0.354567 0.000000 0.645433
2.337337 0.000000 0.496930 0.352080 0.000000 0.647920
2.342342 0.000000 0.496216 0.349596 0.000000 0.650404
2.347347 0.000000 0.495490 0.347116 0.000000 0.652884
2.352352 0.000000 0.494752 0.344640 0.000000 0.655360
2.357357 0.000000 0.494001 0.342168 0.000000 0.657832
2.362362 0.000000 0.493238 0.339699 0.000000 0.660301
2.367367 0.000000 0.492462 0.337234 0.000000 0.662766
2.372372 0.000000 0.491675 0.334773 0.000000 0.665227
2.377377 0.000000 0.490875 0.332317 0.000000 0.667683
2.382382 0.000000 0.490062 0.329864 0.000000 0.670136
2.387387 0.000000 0.489238 0.327415 0.000000 0.672585
2.392392 0.000000 0.488401 0.324971 0.000000 0.675029
2.397397 0.000000 0.487551 0.322530 0.000000 0.677470
2.402402 0.000000 0.486690 0.320095 0.000000 0.679905
2.407407 0.000000 0.485816 0.317663 0.000000 0.682337
2.412412 0.000000 0.484929 0.315236 0.000000 0.684764
2.417417 0.000000 0.484031 0.312813 0.000000 0.687187
2.422422 0.000000 0.483120 0.310395 0.000000 0.689605
2.427427 0.000000 0.482197 0.307982 0.000000 0.692018
2.432432 0.000000 0.481261 0.305573 0.000000 0.694427
2.437437 0.000000 0.480313 0.303169 0.000000 0.696831
2.442442 0.000000 0.479353 0.300770 0.000000 0.699230
2.447447 0.000000 0.478380 0.298376 0.000000 0.701624
2.452452 0.000000 0.477395 0.295986 0.000000 0.704014
2.457457 0.000000 0.476398 0.293602 0.000000 0.706398
2.462462 0.000000 0.475388 0.291223 0.000000 0.708777
2.467467 0.000000 0.474367 0.288849 0.000000 0.711151
2.472472 0.000000 0.473332 0.286480 0.000000 0.713520
2.477477 0.000000 0.472286 0.284116 0.000000 0.715884
2.482482 0.000000 0.471227 0.281757 0.000000 0.718243
2.487487 0.000000 0.470156 0.279404 0.000000 0.720596
2.492492 0.000000 0.469072 0.277056 0.000000 0.722944
2.497497 0.000000 0.467976 0.274714 0.000000 0.725286
2.502503 0.000000 0.466868 0.272378 0.000000 0.727622
2.507508 0.000000 0.465748 0.270046 0.000000 0.729954
2.512513 0.000000 0.464615 0.267721 0.000000 0.732279
2.517518 0.000000 0.463470 0.265401 0.000000 0.734599
2.522523 0.000000 0.462312 0.263088 0.000000 0.736912
2.527528 0.000000 0.461143 0.260779 0.000000 0.739221
2.532533 0.000000 0.459960 0.258477 0.000000 0.741523
2.537538 0.000000 0.458766 0.256181 0.000000 0.743819
2.542543 0.000000 0.457559 0.253891 0.000000 0.746109
2.547548 0.000000 0.456340 0.251607 0.000000 0.748393
2.552553 0.000000 0.455109 0.249329 0.000000 0.750671
2.557558 0.000000 0.453865 0.247058 0.000000 0.752942
2.562563 0.000000 0.452609 0.244792 0.000000 0.755208
2.567568 0.000000 0.451340 0.242534 0.000000 0.757466
2.572573 0.000000 0.450060 0.240281 0.000000 0.759719
2.577578 0.000000 0.448767 0.238035 0.000000 0.761965
2.582583 0.000000 0.447461 0.235795 0.000000 0.764205
2.587588 0.000000 0.446144 0.233562 0.000000 0.766438
2.592593 0.000000 0.444814 0.231336 0.000000 0.768664
2.597598 0.000000 0.443471 0.229117 0.000000 0.770883
2.602603 0.000000 0.442117 0.226904 0.000000 0.773096
2.607608 0.000000 0.440750 0.224698 0.000000 0.775302
2.612613 0.000000 0.439370 0.222499 0.000000 0.777501
2.617618 0.000000 0.437979 0.220307 0.000000 0.779693
2.622623 0.000000 0.436575 0.218122 0.000000 0.781878
2.627628 0.000000 0.435158 0.215944 0.000000 0.784056
2.632633 0.000000 0.433730 0.213773 0.000000 0.786227
2.637638 0.000000 0.432289 0.211609 0.000000 0.788391
2.642643 0.000000 0.430836 0.209453 0.000000 0.790547
2.647648 0.000000 0.429370 0.207304 0.000000 0.792696
2.652653 0.000000 0.427892 0.205162 0.000000 0.794838
2.657658 0.000000 0.426402 0.203028 0.000000 0.796972
2.662663 0.000000 0.424899 0.200901 0.000000 0.799099
2.667668 0.000000 0.423384 0.198782 0.000000 0.801218
2.672673 0.000000 0.421857 0.196671 0.000000 0.803329
2.677678 0.000000 0.420318 0.194567 0.000000 0.805433
2.682683 0.000000 0.418766 0.192471 0.000000 0.807529
2.687688 0.000000 0.417201 0.190383 0.000000 0.809617
2.692693 0.000000 0.415625 0.188303 0.000000 0.811697
2.697698 0.000000 0.414036 0.186231 0.000000 0.813769
2.702703 0.000000 0.412435 0.184167 0.000000 0.815833
2.707708 0.000000 0.410821 0.182110 0.000000 0.817890
2.712713 0.000000 0.409196 0.180062 0.000000 0.819938
2.717718 0.000000 0.407557 0.178023 0.000000 0.821977
2.722723 0.000000 0.405907 0.175991 0.000000 0.824009
2.727728 0.000000 0.404244 0.173968 0.000000 0.826032
2.732733 0.000000 0.402569 0.171953 0.000000 0.828047
2.737738 0.000000 0.400882 0.169947 0.000000 0.830053
2.742743 0.000000 0.399182 0.167949 0.000000 0.832051
2.747748 0.000000 0.397470 0.165959 0.000000 0.834041
2.752753 0.000000 0.395745 0.163979 0.000000 0.836021
2.757758 0.000000 0.394009 0.162007 0.000000 0.837993
2.762763 0.000000 0.392259 0.160043 0.000000 0.839957
2.767768 0.000000 0.390498 0.158089 0.000000 0.841911
2.772773 0.000000 0.388724 0.156143 0.000000 0.843857
2.777778 0.000000 0.386938 0.154207 0.000000 0.845793
2.782783 0.000000 0.385140 0.152279 0.000000 0.847721
2.787788 0.000000 0.383329 0.150360 0.000000 0.849640
2.792793 0.000000 0.381506 0.148451 0.000000 0.851549
2.797798 0.000000 0.379671 0.146551 0.000000 0.853449
2.802803 0.000000 0.377823 0.144660 0.000000 0.855340
2.807808 0.000000 0.375963 0.142778 0.000000 0.857222
2.812813 0.000000 0.374091 0.140906 0.000000 0.859094
2.817818 0.000000 0.372206 0.139043 0.000000 0.860957
2.822823 0.000000 0.370309 0.137189 0.000000 0.862811
2.827828 0.000000 0.368400 0.135346 0.000000 0.864654
2.832833 0.000000 0.366478 0.133511 0.000000 0.866489
2.837838 0.000000 0.364544 0.131687 0.000000 0.868313
2.842843 0.000000 0.362598 0.129872 0.000000 0.870128
2.847848 0.000000 0.360639 0.128067 0.000000 0.871933
2.852853 0.000000 0.358668 0.126272 0.000000 0.873728
2.857858 0.000000 0.356685 0.124487 0.000000 0.875513
2.862863 0.000000 0.354690 0.122711 0.000000 0.877289
2.867868 0.000000 0.352682 0.120946 0.000000 0.879054
2.872873 0.000000 0.350661 0.119191 0.000000 0.880809
2.877878 0.000000 0.348629 0.117446 0.000000 0.882554
2.882883 0.000000 0.346584 0.115712 0.000000 0.884288
2.887888 0.000000 0.344527 0.113987 0.000000 0.886013
2.892893 0.000000 0.342457 0.112273 0.000000 0.887727
2.897898 0.000000 0.340375 0.110570 0.000000 0.889430
2.902903 0.000000 0.338281 0.108877 0.000000 0.891123
2.907908 0.000000 0.336175 0.107194 0.000000 0.892806
2.912913 0.000000 0.334056 0.105522 0.000000 0.894478
2.917918 0.000000 0.331925 0.103861 0.000000 0.896139
2.922923 0.000000 0.329781 0.102210 0.000000 0.897790
2.927928 0.000000 0.327625 0.100570 0.000000 0.899430
2.932933 0.000000 0.325457 0.098942 0.000000 0.901058
2.937938 0.000000 0.323277 0.097324 0.000000 0.902676
2.942943 0.000000 0.321084 0.095717 0.000000 0.904283
2.947948 0.000000 0.318879 0.094121 0.000000 0.905879
2.952953 0.000000 0.316661 0.092536 0.000000 0.907464
2.957958 0.000000 0.314432 0.090962 0.000000 0.909038
2.962963 0.000000 0.312190 0.089399 0.000000 0.910601
2.967968 0.000000 0.309935 0.087848 0.000000 0.912152
2.972973 0.000000 0.307668 0.086308 0.000000 0.913692
2.977978 0.000000 0.305389 0.084780 0.000000 0.915220
2.982983 0.000000 0.303098 0.083263 0.000000 0.916737
2.987988 0.000000 0.300794 0.081757 0.000000 0.918243
2.992993 0.000000 0.298478 0.080263 0.000000 0.919737
2.997998 0.000000 0.296150 0.078781 0.000000 0.921219
3.003003 0.017964 0.293809 0.077311 0.000090 0.922606
3.008008 0.047663 0.291456 0.075852 0.000328 0.923844
3.013013 0.077062 0.289091 0.074405 0.000714 0.924934
3.018018 0.106160 0.286713 0.072970 0.001245 0.925875
3.023023 0.134958 0.284323 0.071547 0.001921 0.926669
3.028028 0.163455 0.281921 0.070136 0.002739 0.927317
3.033033 0.191651 0.279506 0.068737 0.003698 0.927819
3.038038 0.219547 0.277079 0.067350 0.004797 0.928176
3.043043 0.247142 0.274640 0.065976 0.006034 0.928388
3.048048 0.274437 0.272188 0.064613 0.007408 0.928458
3.053053 0.301431 0.269724 0.063263 0.008916 0.928384
3.058058 0.328124 0.267248 0.061926 0.010558 0.928169
3.063063 0.354517 0.264759 0.060601 0.012333 0.927814
3.068068 0.380609 0.262259 0.059288 0.014238 0.927318
3.073073 0.406400 0.259745 0.057988 0.016272 0.926684
3.078078 0.431891 0.257220 0.056701 0.018433 0.925911
3.083083 0.457082 0.254682 0.055426 0.020721 0.925001
3.088088 0.481971 0.252132 0.054164 0.023133 0.923956
3.093093 0.506561 0.249569 0.052915 0.025669 0.922775
3.098098 0.530849 0.246994 0.051679 0.028326 0.921459
3.103103 0.554837 0.244407 0.050456 0.031102 0.920011
3.108108 0.578524 0.241808 0.049245 0.033998 0.918431
3.113113 0.601911 0.239196 0.048048 0.037011 0.916720
3.118118 0.624997 0.236571 0.046864 0.040139 0.914878
3.123123 0.647783 0.233935 0.045693 0.043381 0.912908
3.128128 0.670268 0.231286 0.044536 0.046735 0.910810
3.133133 0.692452 0.228625 0.043391 0.050201 0.908586
3.138138 0.714336 0.225952 0.042261 0.053776 0.906236
3.143143 0.735919 0.223266 0.041143 0.057460 0.903761
3.148148 0.757202 0.220568 0.040039 0.061249 0.901164
3.153153 0.778184 0.217857 0.038949 0.065144 0.898444
3.158158 0.798865 0.215134 0.037872 0.069143 0.895604
3.163163 0.819246 0.212399 0.036809 0.073243 0.892644
3.168168 0.839326 0.209652 0.035760 0.077444 0.889566
3.173173 0.859105 0.206892 0.034724 0.081743 0.886371
3.178178 0.878584 0.204120 0.033703 0.086141 0.883060
3.183183 0.897763 0.201336 0.032695 0.090634 0.879634
3.188188 0.916640 0.198539 0.031701 0.095222 0.876096
3.193193 0.935217 0.195730 0.030722 0.099903 0.872445
3.198198 0.953494 0.192908 0.029756 0.104675 0.868684
3.203203 0.971470 0.190075 0.028805 0.109537 0.864814
3.208208 0.989145 0.187229 0.027868 0.114488 0.860835
3.213213 1.006520 0.184370 0.026945 0.119525 0.856751
3.218218 1.023594 0.181500 0.026036 0.124648 0.852561
3.223223 1.040368 0.178617 0.025142 0.129855 0.848267
3.228228 1.056841 0.175721 0.024263 0.135145 0.843871
3.233233 1.073013 0.172814 0.023398 0.140515 0.839375
3.238238 1.088885 0.169894 0.022548 0.145965 0.834778
3.243243 1.104456 0.166961 0.021712 0.151493 0.830084
3.248248 1.119726 0.164017 0.020891 0.157097 0.825294
3.253253 1.134696 0.161060 0.020085 0.162776 0.820408
3.258258 1.149366 0.158091 0.019294 0.168529 0.815429
3.263263 1.163734 0.155109 0.018517 0.174353 0.810358
3.268268 1.177802 0.152115 0.017756 0.180248 0.805196
3.273273 1.191570 0.149109 0.017010 0.186212 0.799946
3.278278 1.205037 0.146090 0.016279 0.192243 0.794608
3.283283 1.218203 0.143059 0.015563 0.198340 0.789184
3.288288 1.231069 0.140016 0.014862 0.204502 0.783676
3.293293 1.243634 0.136961 0.014176 0.210726 0.778085
3.298298 1.255899 0.133893 0.013506 0.217012 0.772413
3.303303 1.267862 0.130812 0.012852 0.223357 0.766662
3.308308 1.279526 0.127720 0.012212 0.229761 0.760832
3.313313 1.290888 0.124615 0.011589 0.236222 0.754927
3.318318 1.301951 0.121498 0.010981 0.242738 0.748946
3.323323 1.312712 0.118368 0.010388 0.249309 0.742893
3.328328 1.323173 0.115227 0.009811 0.255931 0.736769
3.333333 1.333333 0.112072 0.009250 0.262604 0.730574
3.338338 1.343193 0.108906 0.008705 0.269327 0.724312
3.343343 1.352752 0.105727 0.008176 0.276097 0.717984
3.348348 1.362011 0.102536 0.007663 0.282914 0.711591
3.353353 1.370969 0.099332 0.007166 0.289776 0.705135
3.358358 1.379626 0.096117 0.006685 0.296681 0.698618
3.363363 1.387983 0.092889 0.006220 0.303628 0.692041
3.368368 1.396039 0.089648 0.005771 0.310615 0.685407
3.373373 1.403794 0.086395 0.005339 0.317641 0.678716
3.378378 1.411249 0.083130 0.004923 0.324704 0.671972
3.383383 1.418403 0.079853 0.004523 0.331803 0.665174
3.388388 1.425257 0.076563 0.004140 0.338937 0.658327
3.393393 1.431810 0.073261 0.003773 0.346103 0.651430
3.398398 1.438063 0.069947 0.003423 0.353300 0.644486
3.403403 1.444015 0.066620 0.003090 0.360528 0.637497
3.408408 1.449666 0.063281 0.002773 0.367783 0.630464
3.413413 1.455017 0.059930 0.002473 0.375065 0.623389
3.418418 1.460067 0.056566 0.002190 0.382373 0.616274
3.423423 1.464816 0.053190 0.001924 0.389704 0.609122
3.428428 1.469265 0.049802 0.001674 0.397058 0.601932
3.433433 1.473413 0.046401 0.001442 0.404432 0.594709
3.438438 1.477261 0.042988 0.001227 0.411826 0.587452
3.443443 1.480808 0.039563 0.001029 0.419238 0.580165
3.448448 1.484055 0.036125 0.000848 0.426665 0.572849
3.453453 1.487001 0.032675 0.000685 0.434108 0.565505
3.458458 1.489646 0.029213 0.000538 0.441563 0.558136
3.463463 1.491990 0.025738 0.000410 0.449031 0.550744
3.468468 1.494035 0.022251 0.000298 0.456508 0.543330
3.473473 1.495778 0.018752 0.000204 0.463995 0.535896
3.478478 1.497221 0.015240 0.000128 0.471488 0.528444
3.483483 1.498363 0.011716 0.000069 0.478987 0.520976
3.488488 1.499205 0.008180 0.000029 0.486491 0.513494
3.493493 1.499746 0.004632 0.000005 0.493997 0.506000
3.498498 1.499986 0.001071 0.000000 0.501505 0.498495
3.503504 1.499926 0.000000 0.000000 0.509012 0.490988
3.508509 1.499566 0.000000 0.000000 0.516517 0.483483
3.513514 1.498904 0.000000 0.000000 0.524019 0.475981
3.518519 1.497942 0.000000 0.000000 0.531516 0.468484
3.523524 1.496680 0.000000 0.000000 0.539007 0.460993
3.528529 1.495117 0.000000 0.000000 0.546490 0.453510
3.533534 1.493253 0.000000 0.000000 0.553964 0.446036
3.538539 1.491089 0.000000 0.000000 0.561427 0.438573
3.543544 1.488624 0.000000 0.000000 0.568877 0.431123
3.548549 1.485858 0.000000 0.000000 0.576314 0.423686
3.553554 1.482792 0.000000 0.000000 0.583735 0.416265
3.558559 1.479425 0.000000 0.000000 0.591140 0.408860
3.563564 1.475758 0.000000 0.000000 0.598526 0.401474
3.568569 1.471790 0.000000 0.000000 0.605892 0.394108
3.573574 1.467522 0.000000 0.000000 0.613237 0.386763
3.578579 1.462952 0.000000 0.000000 0.620559 0.379441
3.583584 1.458083 0.000000 0.000000 0.627857 0.372143
3.588589 1.452912 0.000000 0.000000 0.635128 0.364872
3.593594 1.447441 0.000000 0.000000 0.642373 0.357627
3.598599 1.441670 0.000000 0.000000 0.649588 0.350412
3.603604 1.435598 0.000000 0.000000 0.656774 0.343226
3.608609 1.429225 0.000000 0.000000 0.663927 0.336073
3.613614 1.422552 0.000000 0.000000 0.671047 0.328953
3.618619 1.415578 0.000000 0.000000 0.678132 0.321868
3.623624 1.408303 0.000000 0.000000 0.685180 0.314820
3.628629 1.400728 0.000000 0.000000 0.692191 0.307809
3.633634 1.392852 0.000000 0.000000 0.699162 0.300838
3.638639 1.384676 0.000000 0.000000 0.706092 0.293908
3.643644 1.376199 0.000000 0.000000 0.712980 0.287020
3.648649 1.367421 0.000000 0.000000 0.719824 0.280176
3.653654 1.358343 0.000000 0.000000 0.726622 0.273378
3.658659 1.348965 0.000000 0.000000 0.733374 0.266626
3.663664 1.339285 0.000000 0.000000 0.740077 0.259923
3.668669 1.329305 0.000000 0.000000 0.746730 0.253270
3.673674 1.319025 0.000000 0.000000 0.753332 0.246668
3.678679 1.308444 0.000000 0.000000 0.759881 0.240119
3.683684 1.297562 0.000000 0.000000 0.766375 0.233625
3.688689 1.286379 0.000000 0.000000 0.772813 0.227187
3.693694 1.274897 0.000000 0.000000 0.779194 0.220806
3.698699 1.263113 0.000000 0.000000 0.785516 0.214484
3.703704 1.251029 0.000000 0.000000 0.791777 0.208223
3.708709 1.238644 0.000000 0.000000 0.797977 0.202023
3.713714 1.225959 0.000000 0.000000 0.804113 0.195887
3.718719 1.212973 0.000000 0.000000 0.810183 0.189817
3.723724 1.199686 0.000000 0.000000 0.816188 0.183812
3.728729 1.186099 0.000000 0.000000 0.822124 0.177876
3.733734 1.172211 0.000000 0.000000 0.827991 0.172009
3.738739 1.158023 0.000000 0.000000 0.833787 0.166213
3.743744 1.143534 0.000000 0.000000 0.839510 0.160490
3.748749 1.128744 0.000000 0.000000 0.845160 0.154840
3.753754 1.113654 0.000000 0.000000 0.850734 0.149266
3.758759 1.098263 0.000000 0.000000 0.856230 0.143770
3.763764 1.082572 0.000000 0.000000 0.861649 0.138351
3.768769 1.066580 0.000000 0.000000 0.866987 0.133013
3.773774 1.050288 0.000000 0.000000 0.872243 0.127757
3.778779 1.033694 0.000000 0.000000 0.877417 0.122583
3.783784 1.016801 0.000000 0.000000 0.882506 0.117494
3.788789 0.999606 0.000000 0.000000 0.887509 0.112491
3.793794 0.982111 0.000000 0.000000 0.892425 0.107575
3.798799 0.964316 0.000000 0.000000 0.897251 0.102749
3.803804 0.946219 0.000000 0.000000 0.901987 0.098013
3.808809 0.927823 0.000000 0.000000 0.906631 0.093369
3.813814 0.909125 0.000000 0.000000 0.911181 0.088819
3.818819 0.890127 0.000000 0.000000 0.915636 0.084364
3.823824 0.870829 0.000000 0.000000 0.919994 0.080006
3.828829 0.851230 0.000000 0.000000 0.924255 0.075745
3.833834 0.831330 0.000000 0.000000 0.928415 0.071585
3.838839 0.811129 0.000000 0.000000 0.932475 0.067525
3.843844 0.790628 0.000000 0.000000 0.936432 0.063568
3.848849 0.769827 0.000000 0.000000 0.940285 0.059715
3.853854 0.748725 0.000000 0.000000 0.944032 0.055968
3.858859 0.727322 0.000000 0.000000 0.947673 0.052327
3.863864 0.705619 0.000000 0.000000 0.951204 0.048796
3.868869 0.683615 0.000000 0.000000 0.954626 0.045374
3.873874 0.661310 0.000000 0.000000 0.957936 0.042064
3.878879 0.638705 0.000000 0.000000 0.961132 0.038868
3.883884 0.615799 0.000000 0.000000 0.964214 0.035786
3.888889 0.592593 0.000000 0.000000 0.967180 0.032820
3.893894 0.569086 0.000000 0.000000 0.970029 0.029971
3.898899 0.545278 0.000000 0.000000 0.972758 0.027242
3.903904 0.521170 0.000000 0.000000 0.975366 0.024634
3.908909 0.496761 0.000000 0.000000 0.977852 0.022148
3.913914 0.472052 0.000000 0.000000 0.980215 0.019785
3.918919 0.447042 0.000000 0.000000 0.982452 0.017548
3.923924 0.421731 0.000000 0.000000 0.984563 0.015437
3.928929 0.396120 0.000000 0.000000 0.986546 0.013454
3.933934 0.370208 0.000000 0.000000 0.988399 0.011601
3.938939 0.343996 0.000000 0.000000 0.990120 0.009880
3.943944 0.317483 0.000000 0.000000 0.991709 0.008291
3.948949 0.290669 0.000000 0.000000 0.993164 0.006836
3.953954 0.263555 0.000000 0.000000 0.994483 0.005517
3.958959 0.236140 0.000000 0.000000 0.995665 0.004335
3.963964 0.208425 0.000000 0.000000 0.996708 0.003292
3.968969 0.180409 0.000000 0.000000 0.997611 0.002389
3.973974 0.152092 0.000000 0.000000 0.998372 0.001628
3.978979 0.123475 0.000000 0.000000 0.998990 0.001010
3.983984 0.094557 0.000000 0.000000 0.999464 0.000536
3.988989 0.065339 0.000000 0.000000 0.999791 0.000209
3.993994 0.035820 0.000000 0.000000 0.999970 0.000030
3.998999 0.006000 0.000000 0.000000 1.000000 0.000000
4.004004 0.000000 0.000000 0.000000 1.000000 0.000000
4.009009 0.000000 0.000000 0.000000 1.000000 0.000000
4.014014 0.000000 0.000000 0.000000 1.000000 0.000000
4.019019 0.000000 0.000000 0.000000 1.000000 0.000000
4.024024 0.000000 0.000000 0.000000 1.000000 0.000000
4.029029 0.000000 0.000000 0.000000 1.000000 0.000000
4.034034 0.000000 0.000000 0.000000 1.000000 0.000000
4.039039 0.000000 0.000000 0.000000 1.000000 0.000000
4.044044 0.000000 0.000000 0.000000 1.000000 0.000000
4.049049 0.000000 0.000000 0.000000 1.000000 0.000000
4.054054 0.000000 0.000000 0.000000 1.000000 0.000000
4.059059 0.000000 0.000000 0.000000 1.000000 0.000000
4.064064 0.000000 0.000000 0.000000 1.000000 0.000000
4.069069 0.000000 0.000000 0.000000 1.000000 0.000000
4.074074 0.000000 0.000000 0.000000 1.000000 0.000000
4.079079 0.000000 0.000000 0.000000 1.000000 0.000000
4.084084 0.000000 0.000000 0.000000 1.000000 0.000000
4.089089 0.000000 0.000000 0.000000 1.000000 0.000000
4.094094 0.000000 0.000000 0.000000 1.000000 0.000000
4.099099 0.000000 0.000000 0.000000 1.000000 0.000000
4.104104 0.000000 0.000000 0.000000 1.000000 0.000000
4.109109 0.000000 0.000000 0.000000 1.000000 0.000000
4.114114 0.000000 0.000000 0.000000 1.000000 0.000000
4.119119 0.000000 0.000000 0.000000 1.000000 0.000000
4.124124 0.000000 0.000000 0.000000 1.000000 0.000000
4.129129 0.000000 0.000000 0.000000 1.000000 0.000000
4.134134 0.000000 0.000000 0.000000 1.000000 0.000000
4.139139 0.000000 0.000000 0.000000 1.000000 0.000000
4.144144 0.000000 0.000000 0.000000 1.000000 0.000000
4.149149 0.000000 0.000000 0.000000 1.000000 0.000000
4.154154 0.000000 0.000000 0.000000 1.000000 0.000000
4.159159 0.000000 0.000000 0.000000 1.000000 0.000000
4.164164 0.000000 0.000000 0.000000 1.000000 0.000000
4.169169 0.000000 0.000000 0.000000 1.000000 0.000000
4.174174 0.000000 0.000000 0.000000 1.000000 0.000000
4.179179 0.000000 0.000000 0.000000 1.000000 0.000000
4.184184 0.000000 0.000000 0.000000 1.000000 0.000000
4.189189 0.000000 0.000000 0.000000 1.000000 0.000000
4.194194 0.000000 0.000000 0.000000 1.000000 0.000000
4.199199 0.000000 0.000000 0.000000 1.000000 0.000000
4.204204 0.000000 0.000000 0.000000 1.000000 0.000000
4.209209 0.000000 0.000000 0.000000 1.000000 0.000000
4.214214 0.000000 0.000000 0.000000 1.000000 0.000000
4.219219 0.000000 0.000000 0.000000 1.000000 0.000000
4.224224 0.000000 0.000000 0.000000 1.000000 0.000000
4.229229 0.000000 0.000000 0.000000 1.000000 0.000000
4.234234 0.000000 0.000000 0.000000 1.000000 0.000000
4.239239 0.000000 0.000000 0.000000 1.000000 0.000000
4.244244 0.000000 0.000000 0.000000 1.000000 0.000000
4.249249 0.000000 0.000000 0.000000 1.000000 0.000000
4.254254 0.000000 0.000000 0.000000 1.000000 0.000000
4.259259 0.000000 0.000000 0.000000 1.000000 0.000000
4.264264 0.000000 0.000000 0.000000 1.000000 0.000000
4.269269 0.000000 0.000000 0.000000 1.000000 0.000000
4.274274 0.000000 0.000000 0.000000 1.000000 0.000000
4.279279 0.000000 0.000000 0.000000 1.000000 0.000000
4.284284 0.000000 0.000000 0.000000 1.000000 0.000000
4.289289 0.000000 0.000000 0.000000 1.000000 0.000000
4.294294 0.000000 0.000000 0.000000 1.000000 0.000000
4.299299 0.000000 0.000000 0.000000 1.000000 0.000000
4.304304 0.000000 0.000000 0.000000 1.000000 0.000000
4.309309 0.000000 0.000000 0.000000 1.000000 0.000000
4.314314 0.000000 0.000000 0.000000 1.000000 0.000000
4.319319 0.000000 0.000000 0.000000 1.000000 0.000000
4.324324 0.000000 0.000000 0.000000 1.000000 0.000000
4.329329 0.000000 0.000000 0.000000 1.000000 0.000000
4.334334 0.000000 0.000000 0.000000 1.000000 0.000000
4.339339 0.000000 0.000000 0.000000 1.000000 0.000000
4.344344 0.000000 0.000000 0.000000 1.000000 0.000000
4.349349 0.000000 0.000000 0.000000 1.000000 0.000000
4.354354 0.000000 0.000000 0.000000 1.000000 0.000000
4.359359 0.000000 0.000000 0.000000 1.000000 0.000000
4.364364 0.000000 0.000000 0.000000 1.000000 0.000000
4.369369 0.000000 0.000000 0.000000 1.000000 0.000000
4.374374 0.000000 0.000000 0.000000 1.000000 0.000000
4.379379 0.000000 0.000000 0.000000 1.000000 0.000000
4.384384 0.000000 0.000000 0.000000 1.000000 0.000000
4.389389 0.000000 0.000000 0.000000 1.000000 0.000000
4.394394 0.000000 0.000000 0.000000 1.000000 0.000000
4.399399 0.000000 0.000000 0.000000 1.000000 0.000000
4.404404 0.000000 0.000000 0.000000 1.000000 0.000000
4.409409 0.000000 0.000000 0.000000 1.000000 0.000000
4.414414 0.000000 0.000000 0.000000 1.000000 0.000000
4.419419 0.000000 0.000000 0.000000 1.000000 0.000000
4.424424 0.000000 0.000000 0.000000 1.000000 0.000000
4.429429 0.000000 0.000000 0.000000 1.000000 0.000000
4.434434 0.000000 0.000000 0.000000 1.000000 0.000000
4.439439 0.000000 0.000000 0.000000 1.000000 0.000000
4.444444 0.000000 0.000000 0.000000 1.000000 0.000000
4.449449 0.000000 0.000000 0.000000 1.000000 0.000000
4.454454 0.000000 0.000000 0.000000 1.000000 0.000000
4.459459 0.000000 0.000000 0.000000 1.000000 0.000000
4.464464 0.000000 0.000000 0.000000 1.000000 0.000000
4.469469 0.000000 0.000000 0.000000 1.000000 0.000000
4.474474 0.000000 0.000000 0.000000 1.000000 0.000000
4.479479 0.000000 0.000000 0.000000 1.000000 0.000000
4.484484 0.000000 0.000000 0.000000 1.000000 0.000000
4.489489 0.000000 0.000000 0.000000 1.000000 0.000000
4.494494 0.000000 0.000000 0.000000 1.000000 0.000000
4.499499 0.000000 0.000000 0.000000 1.000000 0.000000
4.504505 0.000000 0.000000 0.000000 1.000000 0.000000
4.509510 0.000000 0.000000 0.000000 1.000000 0.000000
4.514515 0.000000 0.000000 0.000000 1.000000 0.000000
4.519520 0.000000 0.000000 0.000000 1.000000 0.000000
4.524525 0.000000 0.000000 0.000000 1.000000 0.000000
4.529530 0.000000 0.000000 0.000000 1.000000 0.000000
4.534535 0.000000 0.000000 0.000000 1.000000 0.000000
4.539540 0.000000 0.000000 0.000000 1.000000 0.000000
4.544545 0.000000 0.000000 0.000000 1.000000 0.000000
4.549550 0.000000 0.000000 0.000000 1.000000 0.000000
4.554555 0.000000 0.000000 0.000000 1.000000 0.000000
4.559560 0.000000 0.000000 0.000000 1.000000 0.000000
4.564565 0.000000 0.000000 0.000000 1.000000 0.000000
4.569570 0.000000 0.000000 0.000000 1.000000 0.000000
4.574575 0.000000 0.000000 0.000000 1.000000 0.000000
4.579580 0.000000 0.000000 0.000000 1.000000 0.000000
4.584585 0.000000 0.000000 0.000000 1.000000 0.000000
4.589590 0.000000 0.000000 0.000000 1.000000 0.000000
4.594595 0.000000 0.000000 0.000000 1.000000 0.000000
4.599600 0.000000 0.000000 0.000000 1.000000 0.000000
4.604605 0.000000 0.000000 0.000000 1.000000 0.000000
4.609610 0.000000 0.000000 0.000000 1.000000 0.000000
4.614615 0.000000 0.000000 0.000000 1.000000 0.000000
4.619620 0.000000 0.000000 0.000000 1.000000 0.000000
4.624625 0.000000 0.000000 0.000000 1.000000 0.000000
4.629630 0.000000 0.000000 0.000000 1.000000 0.000000
4.634635 0.000000 0.000000 0.000000 1.000000 0.000000
4.639640 0.000000 0.000000 0.000000 1.000000 0.000000
4.644645 0.000000 0.000000 0.000000 1.000000 0.000000
4.649650 0.000000 0.000000 0.000000 1.000000 0.000000
4.654655 0.000000 0.000000 0.000000 1.000000 0.000000
