T1 FAR1 FRR1 T2 FAR2 FRR2
-0.18119060 0.99933155 0.00000000 -0.25372686 0.99985928 0.00000000
-0.18004002 0.99931350 0.00000000 -0.25222611 0.99985467 0.00000000
-0.17888944 0.99929500 0.00000000 -0.25072536 0.99984991 0.00000000
-0.17773887 0.99927604 0.00000000 -0.24922461 0.99984500 0.00000000
-0.17658829 0.99925662 0.00000000 -0.24772386 0.99983995 0.00000000
-0.17543772 0.99923672 0.00000000 -0.24622311 0.99983474 0.00000000
-0.17428714 0.99921632 0.00000000 -0.24472236 0.99982938 0.00000000
-0.17313657 0.99919543 0.00000000 -0.24322161 0.99982385 0.00000000
-0.17198599 0.99917402 0.00000000 -0.24172086 0.99981815 0.00000000
-0.17083542 0.99915209 0.00000000 -0.24022011 0.99981228 0.00000000
-0.16968484 0.99912963 0.00000000 -0.23871936 0.99980624 0.00000000
-0.16853427 0.99910662 0.00000000 -0.23721861 0.99980001 0.00000000
-0.16738369 0.99908305 0.00000000 -0.23571786 0.99979360 0.00000000
-0.16623312 0.99905891 0.00000000 -0.23421711 0.99978700 0.00000000
-0.16508254 0.99903419 0.00000000 -0.23271636 0.99978020 0.00000000
-0.16393197 0.99900888 0.00000000 -0.23121561 0.99977320 0.00000000
-0.16278139 0.99898296 0.00000000 -0.22971486 0.99976598 0.00000000
-0.16163082 0.99895641 0.00000000 -0.22821411 0.99975856 0.00000000
-0.16048024 0.99892923 0.00000000 -0.22671336 0.99975092 0.00000000
-0.15932966 0.99890141 0.00000000 -0.22521261 0.99974305 0.00000000
-0.15817909 0.99887292 0.00000000 -0.22371186 0.99973495 0.00000000
-0.15702851 0.99884376 0.00000000 -0.22221111 0.99972661 0.00000000
-0.15587794 0.99881391 0.00000000 -0.22071036 0.99971803 0.00000000
-0.15472736 0.99878335 0.00000000 -0.21920960 0.99970920 0.00000000
-0.15357679 0.99875208 0.00000000 -0.21770885 0.99970011 0.00000000
-0.15242621 0.99872007 0.00000000 -0.21620810 0.99969076 0.00000000
-0.15127564 0.99868731 0.00000000 -0.21470735 0.99968114 0.00000000
-0.15012506 0.99865379 0.00000000 -0.21320660 0.99967124 0.00000000
-0.14897449 0.99861949 0.00000000 -0.21170585 0.99966105 0.00000000
-0.14782391 0.99858439 0.00000000 -0.21020510 0.99965057 0.00000000
-0.14667334 0.99854848 0.00000000 -0.20870435 0.99963979 0.00000000
-0.14552276 0.99851174 0.00000000 -0.20720360 0.99962871 0.00000000
-0.14437219 0.99847415 0.00000000 -0.20570285 0.99961730 0.00000000
-0.14322161 0.99843570 0.00000000 -0.20420210 0.99960558 0.00000000
-0.14207104 0.99839636 0.00000000 -0.20270135 0.99959352 0.00000000
-0.14092046 0.99835613 0.00000000 -0.20120060 0.99958111 0.00000000
-0.13976988 0.99831498 0.00000000 -0.19969985 0.99956836 0.00000000
-0.13861931 0.99827289 0.00000000 -0.19819910 0.99955525 0.00000000
-0.13746873 0.99822985 0.00000000 -0.19669835 0.99954177 0.00000000
-0.13631816 0.99818583 0.00000000 -0.19519760 0.99952791 0.00000000
-0.13516758 0.99814083 0.00000000 -0.19369685 0.99951367 0.00000000
-0.13401701 0.99809481 0.00000000 -0.19219610 0.99949902 0.00000000
-0.13286643 0.99804775 0.00000000 -0.19069535 0.99948398 0.00000000
-0.13171586 0.99799964 0.00000000 -0.18919460 0.99946851 0.00000000
-0.13056528 0.99795046 0.00000000 -0.18769385 0.99945261 0.00000000
-0.12941471 0.99790019 0.00000000 -0.18619310 0.99943628 0.00000000
-0.12826413 0.99784880 0.00000000 -0.18469235 0.99941950 0.00000000
-0.12711356 0.99779627 0.00000000 -0.18319160 0.99940225 0.00000000
-0.12596298 0.99774258 0.00000000 -0.18169085 0.99938454 0.00000000
-0.12481241 0.99768771 0.00000000 -0.18019010 0.99936634 0.00000000
-0.12366183 0.99763163 0.00000000 -0.17868934 0.99934764 0.00000000
-0.12251126 0.99757432 0.00000000 -0.17718859 0.99932844 0.00000000
-0.12136068 0.99751577 0.00000000 -0.17568784 0.99930872 0.00000000
-0.12021011 0.99745594 0.00000000 -0.17418709 0.99928846 0.00000000
-0.11905953 0.99739480 0.00000000 -0.17268634 0.99926766 0.00000000
-0.11790895 0.99733235 0.00000000 -0.17118559 0.99924630 0.00000000
-0.11675838 0.99726854 0.00000000 -0.16968484 0.99922436 0.00000000
-0.11560780 0.99720336 0.00000000 -0.16818409 0.99920184 0.00000000
-0.11445723 0.99713678 0.00000000 -0.16668334 0.99917872 0.00000000
-0.11330665 0.99706878 0.00000000 -0.16518259 0.99915498 0.00000000
-0.11215608 0.99699932 0.00000000 -0.16368184 0.99913062 0.00000000
-0.11100550 0.99692838 0.00000000 -0.16218109 0.99910561 0.00000000
-0.10985493 0.99685594 0.00000000 -0.16068034 0.99907993 0.00000000
-0.10870435 0.99678196 0.00000000 -0.15917959 0.99905359 0.00000000
-0.10755378 0.99670642 0.00000000 -0.15767884 0.99902655 0.00000000
-0.10640320 0.99662929 0.00000000 -0.15617809 0.99899881 0.00000000
-0.10525263 0.99655054 0.00000000 -0.15467734 0.99897034 0.00000000
-0.10410205 0.99647014 0.00000000 -0.15317659 0.99894113 0.00000000
-0.10295148 0.99638806 0.00000000 -0.15167584 0.99891116 0.00000000
-0.10180090 0.99630427 0.00000000 -0.15017509 0.99888042 0.00000000
-0.10065033 0.99621874 0.00000000 -0.14867434 0.99884888 0.00000000
-0.09949975 0.99613144 0.00000000 -0.14717359 0.99881653 0.00000000
-0.09834917 0.99604234 0.00000000 -0.14567284 0.99878335 0.00000001
-0.09719860 0.99595141 0.00000000 -0.14417209 0.99874933 0.00000001
-0.09604802 0.99585861 0.00000000 -0.14267134 0.99871443 0.00000001
-0.09489745 0.99576392 0.00000000 -0.14117059 0.99867864 0.00000001
-0.09374687 0.99566729 0.00000000 -0.13966983 0.99864195 0.00000001
-0.09259630 0.99556869 0.00000000 -0.13816908 0.99860433 0.00000001
-0.09144572 0.99546810 0.00000000 -0.13666833 0.99856576 0.00000001
-0.09029515 0.99536547 0.00000000 -0.13516758 0.99852621 0.00000001
-0.08914457 0.99526077 0.00000000 -0.13366683 0.99848568 0.00000001
-0.08799400 0.99515397 0.00000000 -0.13216608 0.99844413 0.00000001
-0.08684342 0.99504503 0.00000000 -0.13066533 0.99840154 0.00000001
-0.08569285 0.99493391 0.00000000 -0.12916458 0.99835790 0.00000001
-0.08454227 0.99482058 0.00000000 -0.12766383 0.99831317 0.00000001
-0.08339170 0.99470500 0.00000000 -0.12616308 0.99826733 0.00000001
-0.08224112 0.99458713 0.00000000 -0.12466233 0.99822036 0.00000001
-0.08109055 0.99446694 0.00000000 -0.12316158 0.99817224 0.00000001
-0.07993997 0.99434437 0.00000000 -0.12166083 0.99812294 0.00000001
-0.07878939 0.99421941 0.00000000 -0.12016008 0.99807243 0.00000001
-0.07763882 0.99409200 0.00000000 -0.11865933 0.99802069 0.00000001
-0.07648824 0.99396210 0.00000000 -0.11715858 0.99796769 0.00000001
-0.07533767 0.99382968 0.00000000 -0.11565783 0.99791341 0.00000001
-0.07418709 0.99369470 0.00000000 -0.11415708 0.99785782 0.00000001
-0.07303652 0.99355710 0.00000000 -0.11265633 0.99780088 0.00000001
-0.07188594 0.99341686 0.00000000 -0.11115558 0.99774258 0.00000001
-0.07073537 0.99327392 0.00000000 -0.10965483 0.99768288 0.00000001
-0.06958479 0.99312825 0.00000000 -0.10815408 0.99762175 0.00000002
-0.06843422 0.99297980 0.00000000 -0.10665333 0.99755917 0.00000002
-0.06728364 0.99282853 0.00000000 -0.10515258 0.99749510 0.00000002
-0.06613307 0.99267438 0.00000000 -0.10365183 0.99742952 0.00000002
-0.06498249 0.99251733 0.00000000 -0.10215108 0.99736238 0.00000002
-0.06383192 0.99235731 0.00000000 -0.10065033 0.99729367 0.00000002
-0.06268134 0.99219429 0.00000000 -0.09914957 0.99722335 0.00000002
-0.06153077 0.99202822 0.00000000 -0.09764882 0.99715138 0.00000002
-0.06038019 0.99185905 0.00000000 -0.09614807 0.99707773 0.00000002
-0.05922961 0.99168674 0.00000000 -0.09464732 0.99700237 0.00000002
-0.05807904 0.99151123 0.00000000 -0.09314657 0.99692527 0.00000002
-0.05692846 0.99133247 0.00000000 -0.09164582 0.99684638 0.00000002
-0.05577789 0.99115042 0.00000000 -0.09014507 0.99676567 0.00000003
-0.05462731 0.99096504 0.00000000 -0.08864432 0.99668312 0.00000003
-0.05347674 0.99077625 0.00000000 -0.08714357 0.99659867 0.00000003
-0.05232616 0.99058403 0.00000000 -0.08564282 0.99651229 0.00000003
-0.05117559 0.99038831 0.00000000 -0.08414207 0.99642395 0.00000003
-0.05002501 0.99018904 0.00000000 -0.08264132 0.99633361 0.00000003
-0.04887444 0.98998618 0.00000000 -0.08114057 0.99624122 0.00000003
-0.04772386 0.98977966 0.00000000 -0.07963982 0.99614676 0.00000003
-0.04657329 0.98956944 0.00000000 -0.07813907 0.99605017 0.00000004
-0.04542271 0.98935546 0.00000000 -0.07663832 0.99595141 0.00000004
-0.04427214 0.98913767 0.00000000 -0.07513757 0.99585045 0.00000004
-0.04312156 0.98891600 0.00000000 -0.07363682 0.99574725 0.00000004
-0.04197099 0.98869042 0.00000000 -0.07213607 0.99564176 0.00000004
-0.04082041 0.98846085 0.00000000 -0.07063532 0.99553393 0.00000004
-0.03966983 0.98822725 0.00000000 -0.06913457 0.99542373 0.00000005
-0.03851926 0.98798956 0.00000000 -0.06763382 0.99531111 0.00000005
-0.03736868 0.98774771 0.00000000 -0.06613307 0.99519602 0.00000005
-0.03621811 0.98750166 0.00000000 -0.06463232 0.99507842 0.00000005
-0.03506753 0.98725134 0.00000000 -0.06313157 0.99495826 0.00000005
-0.03391696 0.98699670 0.00000000 -0.06163082 0.99483549 0.00000006
-0.03276638 0.98673766 0.00000000 -0.06013007 0.99471007 0.00000006
-0.03161581 0.98647419 0.00000000 -0.05862931 0.99458195 0.00000006
-0.03046523 0.98620620 0.00000000 -0.05712856 0.99445108 0.00000006
-0.02931466 0.98593365 0.00000000 -0.05562781 0.99431741 0.00000007
-0.02816408 0.98565648 0.00000000 -0.05412706 0.99418089 0.00000007
-0.02701351 0.98537461 0.00000000 -0.05262631 0.99404147 0.00000007
-0.02586293 0.98508798 0.00000000 -0.05112556 0.99389909 0.00000007
-0.02471236 0.98479655 0.00000000 -0.04962481 0.99375370 0.00000008
-0.02356178 0.98450023 0.00000000 -0.04812406 0.99360526 0.00000008
-0.02241121 0.98419897 0.00000000 -0.04662331 0.99345370 0.00000008
-0.02126063 0.98389270 0.00000000 -0.04512256 0.99329898 0.00000009
-0.02011006 0.98358135 0.00000000 -0.04362181 0.99314103 0.00000009
-0.01895948 0.98326487 0.00000000 -0.04212106 0.99297980 0.00000009
-0.01780890 0.98294319 0.00000000 -0.04062031 0.99281524 0.00000010
-0.01665833 0.98261623 0.00000000 -0.03911956 0.99264728 0.00000010
-0.01550775 0.98228394 0.00000000 -0.03761881 0.99247587 0.00000011
-0.01435718 0.98194624 0.00000000 -0.03611806 0.99230095 0.00000011
-0.01320660 0.98160307 0.00000000 -0.03461731 0.99212247 0.00000012
-0.01205603 0.98125436 0.00000000 -0.03311656 0.99194035 0.00000012
-0.01090545 0.98090004 0.00000000 -0.03161581 0.99175454 0.00000012
-0.00975488 0.98054004 0.00000000 -0.03011506 0.99156498 0.00000013
-0.00860430 0.98017429 0.00000000 -0.02861431 0.99137161 0.00000014
-0.00745373 0.97980273 0.00000000 -0.02711356 0.99117436 0.00000014
-0.00630315 0.97942528 0.00000000 -0.02561281 0.99097317 0.00000015
-0.00515258 0.97904187 0.00000000 -0.02411206 0.99076797 0.00000015
-0.00400200 0.97865243 0.00000000 -0.02261131 0.99055870 0.00000016
-0.00285143 0.97825688 0.00000000 -0.02111056 0.99034529 0.00000016
-0.00170085 0.97785517 0.00000000 -0.01960980 0.99012768 0.00000017
-0.00055028 0.97744721 0.00000000 -0.01810905 0.98990581 0.00000018
0.00060030 0.97703293 0.00000000 -0.01660830 0.98967959 0.00000019
0.00175088 0.97661226 0.00000000 -0.01510755 0.98944896 0.00000019
0.00290145 0.97618512 0.00000000 -0.01360680 0.98921386 0.00000020
0.00405203 0.97575145 0.00000000 -0.01210605 0.98897420 0.00000021
0.00520260 0.97531116 0.00000000 -0.01060530 0.98872993 0.00000022
0.00635318 0.97486419 0.00000000 -0.00910455 0.98848097 0.00000023
0.00750375 0.97441045 0.00000000 -0.00760380 0.98822725 0.00000024
0.00865433 0.97394987 0.00000000 -0.00610305 0.98796869 0.00000024
0.00980490 0.97348239 0.00000000 -0.00460230 0.98770523 0.00000025
0.01095548 0.97300791 0.00000000 -0.00310155 0.98743677 0.00000026
0.01210605 0.97252637 0.00000000 -0.00160080 0.98716326 0.00000027
0.01325663 0.97203768 0.00000000 -0.00010005 0.98688462 0.00000029
0.01440720 0.97154178 0.00000000 0.00140070 0.98660076 0.00000030
0.01555778 0.97103858 0.00000000 0.00290145 0.98631161 0.00000031
0.01670835 0.97052801 0.00000000 0.00440220 0.98601709 0.00000032
0.01785893 0.97000999 0.00000000 0.00590295 0.98571713 0.00000033
0.01900950 0.96948444 0.00000000 0.00740370 0.98541164 0.00000035
0.02016008 0.96895129 0.00000000 0.00890445 0.98510055 0.00000036
0.02131066 0.96841045 0.00000000 0.01040520 0.98478376 0.00000037
0.02246123 0.96786185 0.00000000 0.01190595 0.98446121 0.00000039
0.02361181 0.96730540 0.00000000 0.01340670 0.98413281 0.00000040
0.02476238 0.96674104 0.00000000 0.01490745 0.98379848 0.00000042
0.02591296 0.96616868 0.00000000 0.01640820 0.98345813 0.00000044
0.02706353 0.96558824 0.00000000 0.01790895 0.98311168 0.00000045
0.02821411 0.96499964 0.00000000 0.01940970 0.98275904 0.00000047
0.02936468 0.96440280 0.00000000 0.02091046 0.98240013 0.00000049
0.03051526 0.96379764 0.00000000 0.02241121 0.98203486 0.00000051
0.03166583 0.96318409 0.00000000 0.02391196 0.98166315 0.00000053
0.03281641 0.96256206 0.00000000 0.02541271 0.98128490 0.00000055
0.03396698 0.96193148 0.00000000 0.02691346 0.98090004 0.00000057
0.03511756 0.96129226 0.00000000 0.02841421 0.98050846 0.00000059
0.03626813 0.96064432 0.00000000 0.02991496 0.98011009 0.00000062
0.03741871 0.95998758 0.00000000 0.03141571 0.97970483 0.00000064
0.03856928 0.95932196 0.00000000 0.03291646 0.97929260 0.00000066
0.03971986 0.95864739 0.00000000 0.03441721 0.97887329 0.00000069
0.04087044 0.95796378 0.00000000 0.03591796 0.97844682 0.00000072
0.04202101 0.95727105 0.00000000 0.03741871 0.97801310 0.00000074
0.04317159 0.95656912 0.00000000 0.03891946 0.97757204 0.00000077
0.04432216 0.95585791 0.00000000 0.04042021 0.97712353 0.00000080
0.04547274 0.95513734 0.00000000 0.04192096 0.97666749 0.00000083
0.04662331 0.95440733 0.00000000 0.04342171 0.97620383 0.00000086
0.04777389 0.95366780 0.00000000 0.04492246 0.97573244 0.00000090
0.04892446 0.95291867 0.00000000 0.04642321 0.97525324 0.00000093
0.05007504 0.95215986 0.00000000 0.04792396 0.97476613 0.00000097
0.05122561 0.95139129 0.00000000 0.04942471 0.97427100 0.00000100
0.05237619 0.95061289 0.00000000 0.05092546 0.97376777 0.00000104
0.05352676 0.94982456 0.00000000 0.05242621 0.97325634 0.00000108
0.05467734 0.94902623 0.00000000 0.05392696 0.97273661 0.00000112
0.05582791 0.94821782 0.00000000 0.05542771 0.97220847 0.00000116
0.05697849 0.94739926 0.00000000 0.05692846 0.97167185 0.00000121
0.05812906 0.94657046 0.00000000 0.05842921 0.97112662 0.00000125
0.05927964 0.94573135 0.00000000 0.05992996 0.97057270 0.00000130
0.06043022 0.94488185 0.00000000 0.06143072 0.97000999 0.00000135
0.06158079 0.94402187 0.00000000 0.06293147 0.96943838 0.00000140
0.06273137 0.94315134 0.00000000 0.06443222 0.96885778 0.00000145
0.06388194 0.94227019 0.00000000 0.06593297 0.96826809 0.00000150
0.06503252 0.94137833 0.00000000 0.06743372 0.96766919 0.00000156
0.06618309 0.94047570 0.00000000 0.06893447 0.96706101 0.00000162
0.06733367 0.93956220 0.00000000 0.07043522 0.96644342 0.00000168
0.06848424 0.93863778 0.00000000 0.07193597 0.96581633 0.00000174
0.06963482 0.93770234 0.00000000 0.07343672 0.96517964 0.00000180
0.07078539 0.93675582 0.00000000 0.07493747 0.96453325 0.00000187
0.07193597 0.93579814 0.00000000 0.07643822 0.96387705 0.00000194
0.07308654 0.93482922 0.00000000 0.07793897 0.96321094 0.00000201
0.07423712 0.93384900 0.00000000 0.07943972 0.96253483 0.00000208
0.07538769 0.93285739 0.00000000 0.08094047 0.96184859 0.00000216
0.07653827 0.93185433 0.00000000 0.08244122 0.96115214 0.00000224
0.07768884 0.93083975 0.00000000 0.08394197 0.96044537 0.00000232
0.07883942 0.92981356 0.00000000 0.08544272 0.95972818 0.00000241
0.07998999 0.92877570 0.00000000 0.08694347 0.95900046 0.00000249
0.08114057 0.92772610 0.00000000 0.08844422 0.95826212 0.00000258
0.08229115 0.92666468 0.00000000 0.08994497 0.95751304 0.00000268
0.08344172 0.92559139 0.00000000 0.09144572 0.95675312 0.00000278
0.08459230 0.92450614 0.00000000 0.09294647 0.95598227 0.00000288
0.08574287 0.92340887 0.00000000 0.09444722 0.95520037 0.00000298
0.08689345 0.92229951 0.00000000 0.09594797 0.95440733 0.00000309
0.08804402 0.92117800 0.00000000 0.09744872 0.95360304 0.00000320
0.08919460 0.92004426 0.00000000 0.09894947 0.95278740 0.00000331
0.09034517 0.91889824 0.00000000 0.10045023 0.95196031 0.00000343
0.09149575 0.91773987 0.00000000 0.10195098 0.95112166 0.00000356
0.09264632 0.91656907 0.00000000 0.10345173 0.95027136 0.00000368
0.09379690 0.91538580 0.00000000 0.10495248 0.94940929 0.00000382
0.09494747 0.91418999 0.00000000 0.10645323 0.94853536 0.00000395
0.09609805 0.91298157 0.00000000 0.10795398 0.94764947 0.00000409
0.09724862 0.91176048 0.00000000 0.10945473 0.94675151 0.00000424
0.09839920 0.91052667 0.00000000 0.11095548 0.94584139 0.00000439
0.09954977 0.90928007 0.00000000 0.11245623 0.94491900 0.00000455
0.10070035 0.90802063 0.00000000 0.11395698 0.94398424 0.00000471
0.10185093 0.90674829 0.00000000 0.11545773 0.94303701 0.00000487
0.10300150 0.90546299 0.00000000 0.11695848 0.94207722 0.00000505
0.10415208 0.90416468 0.00000000 0.11845923 0.94110476 0.00000522
0.10530265 0.90285330 0.00000000 0.11995998 0.94011954 0.00000541
0.10645323 0.90152879 0.00000000 0.12146073 0.93912146 0.00000560
0.10760380 0.90019112 0.00000000 0.12296148 0.93811041 0.00000579
0.10875438 0.89884021 0.00000000 0.12446223 0.93708631 0.00000600
0.10990495 0.89747604 0.00000000 0.12596298 0.93604905 0.00000621
0.11105553 0.89609853 0.00000000 0.12746373 0.93499854 0.00000642
0.11220610 0.89470765 0.00000000 0.12896448 0.93393469 0.00000665
0.11335668 0.89330336 0.00000001 0.13046523 0.93285739 0.00000688
0.11450725 0.89188559 0.00000001 0.13196598 0.93176657 0.00000712
0.11565783 0.89045431 0.00000001 0.13346673 0.93066211 0.00000737
0.11680840 0.88900948 0.00000001 0.13496748 0.92954394 0.00000762
0.11795898 0.88755105 0.00000001 0.13646823 0.92841196 0.00000788
0.11910955 0.88607897 0.00000001 0.13796898 0.92726607 0.00000816
0.12026013 0.88459322 0.00000001 0.13946973 0.92610619 0.00000844
0.12141071 0.88309375 0.00000001 0.14097049 0.92493223 0.00000873
0.12256128 0.88158052 0.00000001 0.14247124 0.92374410 0.00000903
0.12371186 0.88005350 0.00000001 0.14397199 0.92254171 0.00000934
0.12486243 0.87851265 0.00000001 0.14547274 0.92132497 0.00000966
0.12601301 0.87695794 0.00000001 0.14697349 0.92009381 0.00000999
0.12716358 0.87538934 0.00000001 0.14847424 0.91884813 0.00001033
0.12831416 0.87380681 0.00000001 0.14997499 0.91758786 0.00001068
0.12946473 0.87221033 0.00000001 0.15147574 0.91631290 0.00001105
0.13061531 0.87059986 0.00000001 0.15297649 0.91502319 0.00001142
0.13176588 0.86897538 0.00000001 0.15447724 0.91371863 0.00001181
0.13291646 0.86733687 0.00000001 0.15597799 0.91239915 0.00001221
0.13406703 0.86568430 0.00000001 0.15747874 0.91106468 0.00001262
0.13521761 0.86401764 0.00000002 0.15897949 0.90971512 0.00001305
0.13636818 0.86233689 0.00000002 0.16048024 0.90835042 0.00001349
0.13751876 0.86064201 0.00000002 0.16198099 0.90697050 0.00001394
0.13866933 0.85893298 0.00000002 0.16348174 0.90557527 0.00001441
0.13981991 0.85720981 0.00000002 0.16498249 0.90416468 0.00001489
0.14097049 0.85547245 0.00000002 0.16648324 0.90273864 0.00001539
0.14212106 0.85372092 0.00000002 0.16798399 0.90129710 0.00001591
0.14327164 0.85195518 0.00000002 0.16948474 0.89983998 0.00001644
0.14442221 0.85017524 0.00000002 0.17098549 0.89836723 0.00001699
0.14557279 0.84838108 0.00000002 0.17248624 0.89687876 0.00001755
0.14672336 0.84657269 0.00000003 0.17398699 0.89537453 0.00001813
0.14787394 0.84475007 0.00000003 0.17548774 0.89385447 0.00001873
0.14902451 0.84291323 0.00000003 0.17698849 0.89231851 0.00001935
0.15017509 0.84106214 0.00000003 0.17848924 0.89076661 0.00001999
0.15132566 0.83919682 0.00000003 0.17998999 0.88919871 0.00002065
0.15247624 0.83731726 0.00000003 0.18149075 0.88761474 0.00002133
0.15362681 0.83542347 0.00000004 0.18299150 0.88601466 0.00002203
0.15477739 0.83351545 0.00000004 0.18449225 0.88439842 0.00002276
0.15592796 0.83159321 0.00000004 0.18599300 0.88276596 0.00002350
0.15707854 0.82965676 0.00000004 0.18749375 0.88111724 0.00002427
0.15822911 0.82770610 0.00000004 0.18899450 0.87945221 0.00002506
0.15937969 0.82574125 0.00000005 0.19049525 0.87777083 0.00002588
0.16053027 0.82376222 0.00000005 0.19199600 0.87607305 0.00002672
0.16168084 0.82176902 0.00000005 0.19349675 0.87435884 0.00002759
0.16283142 0.81976168 0.00000005 0.19499750 0.87262815 0.00002849
0.16398199 0.81774020 0.00000006 0.19649825 0.87088095 0.00002941
0.16513257 0.81570462 0.00000006 0.19799900 0.86911720 0.00003036
0.16628314 0.81365495 0.00000006 0.19949975 0.86733687 0.00003134
0.16743372 0.81159122 0.00000007 0.20100050 0.86553993 0.00003235
0.16858429 0.80951345 0.00000007 0.20250125 0.86372635 0.00003339
0.16973487 0.80742167 0.00000008 0.20400200 0.86189611 0.00003446
0.17088544 0.80531590 0.00000008 0.20550275 0.86004917 0.00003556
0.17203602 0.80319619 0.00000008 0.20700350 0.85818552 0.00003670
0.17318659 0.80106257 0.00000009 0.20850425 0.85630513 0.00003787
0.17433717 0.79891506 0.00000009 0.21000500 0.85440799 0.00003908
0.17548774 0.79675371 0.00000010 0.21150575 0.85249408 0.00004032
0.17663832 0.79457855 0.00000010 0.21300650 0.85056339 0.00004160
0.17778889 0.79238963 0.00000011 0.21450725 0.84861590 0.00004292
0.17893947 0.79018698 0.00000011 0.21600800 0.84665161 0.00004428
0.18009005 0.78797066 0.00000012 0.21750875 0.84467051 0.00004568
0.18124062 0.78574070 0.00000013 0.21900950 0.84267259 0.00004712
0.18239120 0.78349717 0.00000013 0.22051026 0.84065785 0.00004861
0.18354177 0.78124009 0.00000014 0.22201101 0.83862629 0.00005013
0.18469235 0.77896954 0.00000015 0.22351176 0.83657791 0.00005171
0.18584292 0.77668556 0.00000015 0.22501251 0.83451272 0.00005333
0.18699350 0.77438821 0.00000016 0.22651326 0.83243072 0.00005499
0.18814407 0.77207754 0.00000017 0.22801401 0.83033192 0.00005671
0.18929465 0.76975362 0.00000018 0.22951476 0.82821634 0.00005848
0.19044522 0.76741650 0.00000019 0.23101551 0.82608398 0.00006030
0.19159580 0.76506626 0.00000020 0.23251626 0.82393487 0.00006217
0.19274637 0.76270295 0.00000021 0.23401701 0.82176902 0.00006409
0.19389695 0.76032664 0.00000022 0.23551776 0.81958646 0.00006608
0.19504752 0.75793741 0.00000023 0.23701851 0.81738720 0.00006812
0.19619810 0.75553531 0.00000024 0.23851926 0.81517128 0.00007022
0.19734867 0.75312044 0.00000026 0.24002001 0.81293872 0.00007238
0.19849925 0.75069285 0.00000027 0.24152076 0.81068956 0.00007460
0.19964982 0.74825263 0.00000028 0.24302151 0.80842383 0.00007689
0.20080040 0.74579986 0.00000030 0.24452226 0.80614156 0.00007924
0.20195098 0.74333461 0.00000031 0.24602301 0.80384280 0.00008166
0.20310155 0.74085697 0.00000033 0.24752376 0.80152758 0.00008415
0.20425213 0.73836703 0.00000034 0.24902451 0.79919595 0.00008671
0.20540270 0.73586486 0.00000036 0.25052526 0.79684796 0.00008935
0.20655328 0.73335056 0.00000038 0.25202601 0.79448366 0.00009206
0.20770385 0.73082422 0.00000040 0.25352676 0.79210310 0.00009484
0.20885443 0.72828592 0.00000042 0.25502751 0.78970633 0.00009771
0.21000500 0.72573577 0.00000044 0.25652826 0.78729342 0.00010066
0.21115558 0.72317385 0.00000046 0.25802901 0.78486441 0.00010369
0.21230615 0.72060027 0.00000049 0.25952976 0.78241938 0.00010681
0.21345673 0.71801512 0.00000051 0.26103052 0.77995839 0.00011001
0.21460730 0.71541851 0.00000054 0.26253127 0.77748151 0.00011330
0.21575788 0.71281053 0.00000056 0.26403202 0.77498880 0.00011669
0.21690845 0.71019129 0.00000059 0.26553277 0.77248035 0.00012017
0.21805903 0.70756090 0.00000062 0.26703352 0.76995622 0.00012375
0.21920960 0.70491947 0.00000065 0.26853427 0.76741650 0.00012743
0.22036018 0.70226710 0.00000068 0.27003502 0.76486127 0.00013121
0.22151076 0.69960390 0.00000072 0.27153577 0.76229061 0.00013510
0.22266133 0.69693000 0.00000075 0.27303652 0.75970461 0.00013909
0.22381191 0.69424550 0.00000079 0.27453727 0.75710335 0.00014319
0.22496248 0.69155052 0.00000083 0.27603802 0.75448693 0.00014741
0.22611306 0.68884518 0.00000087 0.27753877 0.75185545 0.00015174
0.22726363 0.68612959 0.00000091 0.27903952 0.74920900 0.00015620
0.22841421 0.68340389 0.00000095 0.28054027 0.74654768 0.00016077
0.22956478 0.68066820 0.00000100 0.28204102 0.74387159 0.00016547
0.23071536 0.67792263 0.00000105 0.28354177 0.74118084 0.00017030
0.23186593 0.67516732 0.00000110 0.28504252 0.73847554 0.00017526
0.23301651 0.67240239 0.00000115 0.28654327 0.73575580 0.00018035
0.23416708 0.66962797 0.00000121 0.28804402 0.73302172 0.00018558
0.23531766 0.66684420 0.00000127 0.28954477 0.73027343 0.00019096
0.23646823 0.66405120 0.00000133 0.29104552 0.72751104 0.00019648
0.23761881 0.66124912 0.00000139 0.29254627 0.72473468 0.00020214
0.23876938 0.65843808 0.00000146 0.29404702 0.72194446 0.00020796
0.23991996 0.65561823 0.00000153 0.29554777 0.71914051 0.00021394
0.24107054 0.65278970 0.00000160 0.29704852 0.71632297 0.00022008
0.24222111 0.64995264 0.00000167 0.29854927 0.71349196 0.00022638
0.24337169 0.64710718 0.00000175 0.30005003 0.71064761 0.00023285
0.24452226 0.64425346 0.00000184 0.30155078 0.70779007 0.00023949
0.24567284 0.64139165 0.00000192 0.30305153 0.70491947 0.00024631
0.24682341 0.63852186 0.00000202 0.30455228 0.70203594 0.00025330
0.24797399 0.63564427 0.00000211 0.30605303 0.69913964 0.00026049
0.24912456 0.63275901 0.00000221 0.30755378 0.69623071 0.00026786
0.25027514 0.62986623 0.00000231 0.30905453 0.69330929 0.00027542
0.25142571 0.62696609 0.00000242 0.31055528 0.69037555 0.00028319
0.25257629 0.62405874 0.00000254 0.31205603 0.68742962 0.00029116
0.25372686 0.62114432 0.00000265 0.31355678 0.68447167 0.00029934
